Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
172,9753292,0,0,-972391,-4275652,0,-4505249,0
173,71742025,0,0,-1465220,-56489390,0,-13787415,0
174,4920519,0,0,-13079816,-538363,0,8697660,0
175,5797288,0,0,-14708144,-462023,0,9372879,0
176,14136028,0,0,-20493524,-1004819,0,7362315,0
177,1678262,0,0,-14513974,-87088,0,12922799,0
178,1780889,0,0,-11039663,-113042,0,9371816,0
179,0,0,0,-1561284,0,0,1561284,0
180,0,0,0,-172838,0,0,172838,0
181,1364229,0,0,-1783352,-80988,0,500111,0
182,25522480,0,0,-2655990,-2616481,0,-20250009,0
183,64441128,0,0,-748122,-36509869,0,-27183137,0
184,33588155,0,0,-790321,-30248973,0,-2548861,0
185,10428971,0,0,-1298470,-9398742,0,268241,0
186,11863470,0,0,-7276437,-4291164,0,-295869,0
187,6441019,0,0,-14273597,-570973,0,8403551,0
188,3469312,0,0,-22318946,-163259,0,19012893,0
189,1106884,0,0,-16359801,-43108,0,15296025,0
190,0,0,0,-7215324,0,0,7215324,0
191,2919419,0,0,-3000556,-182029,0,263166,0
192,0,0,0,-100396,0,0,100396,0
193,489010,0,0,-856937,-27427,0,395355,0
194,19743731,0,0,-2573563,-1766725,0,-15403443,0
195,27559644,0,0,-732282,-6842959,0,-19984402,0
196,8608706,0,0,-695046,-4531116,0,-3382543,0
197,19840463,0,0,-1134120,-12633053,0,-6073289,0
198,1317238,0,0,-11900991,-63713,0,10647466,0
199,841260,0,0,-15099786,-31528,0,14290054,0
200,2972570,0,0,-17048477,-153174,0,14229081,0
201,270306,0,0,-6160094,-10130,0,5899919,0
202,1390857,0,0,-1426029,-80264,0,115435,0
203,254192,0,0,-233668,-9526,0,-10997,0
204,277148,0,0,-254771,-10387,0,-11990,0
205,16379621,0,0,-8603509,-1304568,0,-6471543,0
206,4312158,0,0,-3289704,-332903,0,-689550,0
207,15218881,0,0,-734027,-1671761,0,-12813093,0
208,28590677,0,0,-763120,-9333198,0,-18494359,0
209,31484755,0,0,-1458208,-21445407,0,-8581140,0
210,2675321,0,0,-9596566,-183326,0,7104571,0
211,1972196,0,0,-14621857,-139943,0,12789605,0
212,5722405,0,0,-19049866,-355423,0,13682885,0
213,775659,0,0,-12468543,-29070,0,11721954,0
214,0,0,0,-1138595,0,0,1138595,0
215,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
217,2609839,0,0,-1686034,-182930,0,-740875,0
218,10487240,0,0,-3332686,-838229,0,-6316324,0
219,7545058,0,0,-734114,-687489,0,-6123455,0
220,5740828,0,0,-945724,-695440,0,-4099664,0
221,21909486,0,0,-1132233,-5196850,0,-15580402,0
222,8183859,0,0,-9588209,-1898672,0,3303021,0
223,1156192,0,0,-15706315,-79920,0,14630042,0
224,13803202,0,0,-22577104,-1038846,0,9812748,0
225,10785656,0,0,-14821227,-707738,0,4743308,0
226,0,0,0,-1053776,0,0,1053776,0
227,1037759,0,0,-953340,-39164,0,-45256,0
228,202791,0,0,-186347,-7600,0,-8844,0
229,8602192,0,0,-6963847,-710977,0,-927368,0
230,8556114,0,0,-2879337,-637211,0,-5039566,0
231,7281414,0,0,-735970,-595723,0,-5949720,0
232,25942097,0,0,-770035,-4655012,0,-20517051,0
233,17659970,0,0,-1352993,-8489506,0,-7817471,0
234,9075931,0,0,-10861499,-1475062,0,3260630,0
235,15729640,0,0,-14273549,-1969574,0,513483,0
236,4222122,0,0,-19578927,-195548,0,15552353,0
237,2422703,0,0,-18815353,-142262,0,16534912,0
238,1426371,0,0,-5077479,-64394,0,3715502,0
239,0,0,0,0,0,0,0,0
240,4380400,0,0,-3884396,-312808,0,-183196,0
241,30436565,0,0,-4015874,-3388535,0,-23032157,0
242,8512003,0,0,-2651855,-1194107,0,-4666041,0
243,29362397,0,0,-770511,-14481098,0,-14110787,0
244,5626776,0,0,-936590,-3593698,0,-1096488,0
245,11230782,0,0,-1076545,-7566955,0,-2587282,0
246,26458534,0,0,-8467095,-15351197,0,-2640243,0
247,3121613,0,0,-12915439,-156252,0,9950078,0
248,10159962,0,0,-18127812,-717955,0,8685806,0
249,7058115,0,0,-20202851,-435049,0,13579785,0
250,2026901,0,0,-12069971,-112822,0,10155892,0
251,953280,0,0,-4927472,-51113,0,4025305,0
252,275050,0,0,-696295,-10308,0,431553,0
253,6515048,0,0,-6071204,-513187,0,69342,0
254,5373219,0,0,-1497372,-409340,0,-3466507,0
255,4368965,0,0,-779542,-361961,0,-3227461,0
256,22015796,0,0,-879804,-2985716,0,-18150275,0
257,7643243,0,0,-1513126,-1642160,0,-4487957,0
258,26207182,0,0,-9187188,-7960805,0,-9059190,0
259,9420633,0,0,-15076899,-1870094,0,7526360,0
260,1566152,0,0,-22159614,-74565,0,20668027,0
261,3236704,0,0,-12815363,-197987,0,9776646,0
262,473234,0,0,-2715865,-17736,0,2260366,0
263,0,0,0,-141436,0,0,141436,0
264,0,0,0,0,0,0,0,0
265,4104420,0,0,-2446335,-309736,0,-1348349,0
266,21749833,0,0,-2724662,-2135927,0,-16889244,0
267,42165816,0,0,-1202618,-16999399,0,-23963799,0
268,10321008,0,0,-1043898,-6880196,0,-2396913,0
269,2543407,0,0,-1350280,-1378835,0,185709,0
270,7929942,0,0,-11657079,-865072,0,4592209,0
271,4537551,0,0,-16273371,-421334,0,12157154,0
272,10391819,0,0,-21163278,-811124,0,11582584,0
273,1142727,0,0,-14697936,-72526,0,13627735,0
274,8806442,0,0,-8237011,-697170,0,127740,0
275,2466918,0,0,-3892810,-134426,0,1560318,0
276,9038497,0,0,-3846469,-699753,0,-4492275,0
277,830657,0,0,-5357617,-32696,0,4559656,0
278,2605596,0,0,-852090,-206112,0,-1547394,0
279,3357496,0,0,-867659,-261924,0,-2227913,0
280,9409530,0,0,-1097997,-833831,0,-7477703,0
281,20517177,0,0,-1240626,-3282820,0,-15993731,0
282,20019887,0,0,-11569506,-4437766,0,-4012615,0
283,1301075,0,0,-15915486,-63161,0,14677572,0
284,3609679,0,0,-18263086,-254246,0,14907654,0
285,1754142,0,0,-4216010,-88179,0,2550047,0
286,1155908,0,0,-1088984,-43320,0,-23604,0
287,1551351,0,0,-1393095,-93767,0,-64489,0
288,11477967,0,0,-3502295,-969318,0,-7006354,0
289,16264420,0,0,-9451591,-1371751,0,-5441078,0
290,11988701,0,0,-3004862,-1312250,0,-7671589,0
291,25719979,0,0,-686635,-7829973,0,-17203371,0
292,6489672,0,0,-1217203,-3364379,0,-1908090,0
293,43825341,0,0,-1650584,-32824546,0,-9350211,0
294,4859104,0,0,-12124361,-521864,0,7787121,0
295,2453973,0,0,-15775206,-224695,0,13545928,0
296,9461064,0,0,-19555373,-657187,0,10751496,0
297,2412604,0,0,-14376657,-152515,0,12116568,0
298,3261284,0,0,-6313750,-169318,0,3221784,0
299,1597553,0,0,-1766099,-59872,0,228418,0
300,314326,0,0,-325007,-11780,0,22461,0
301,2661520,0,0,-2678589,-171522,0,188591,0
302,4558693,0,0,-2184109,-352375,0,-2022210,0
303,41828780,0,0,-519758,-8125430,0,-33183593,0
304,42330988,0,0,-628094,-29381596,0,-12321297,0
305,9149336,0,0,-1107450,-6608434,0,-1433451,0
306,29768289,0,0,-10716576,-22088670,0,3036957,0
307,7533512,0,0,-19083230,-628620,0,12178338,0
308,6124661,0,0,-20606971,-396877,0,14879187,0
309,2190142,0,0,-14916233,-138505,0,12864596,0
310,0,0,0,-5548486,0,0,5548486,0
311,0,0,0,-358571,0,0,358571,0
312,0,0,0,-89048,0,0,89048,0
313,40429130,0,0,-4796733,-5242560,0,-30389837,0
314,11164614,0,0,-3234062,-3162518,0,-4768034,0
315,20064140,0,0,-392472,-12336708,0,-7334960,0
316,37395714,0,0,-452571,-30094547,0,-6848597,0
317,37867896,0,0,-1127501,-35873057,0,-867338,0
318,11660911,0,0,-10142851,-2538849,0,1020789,0
319,11349354,0,0,-16172630,-1741753,0,6565029,0
320,3030839,0,0,-23994310,-217888,0,21181360,0
321,2612140,0,0,-16052120,-171683,0,13611663,0
322,0,0,0,-7476733,0,0,7476733,0
323,3609679,0,0,-3702705,-237535,0,330561,0
324,801024,0,0,-873811,-34471,0,107257,0
325,1844315,0,0,-2037851,-145478,0,339013,0
326,14003986,0,0,-2295598,-1143115,0,-10565273,0
327,3762448,0,0,-464544,-388350,0,-2909554,0
328,10275035,0,0,-678426,-1395828,0,-8200782,0
329,2674408,0,0,-1313274,-392081,0,-969053,0
330,11845404,0,0,-11457509,-1086311,0,698415,0
331,11746338,0,0,-16063560,-880937,0,5198159,0
332,13858377,0,0,-23392645,-997011,0,10531279,0
333,301869,0,0,-6890303,-11313,0,6599747,0
334,1460095,0,0,-1341440,-87271,0,-31384,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
337,2908612,0,0,-2621383,-178979,0,-108250,0
338,16401213,0,0,-199732,-1533382,0,-14668099,0
339,17127778,0,0,-482909,-2839819,0,-13805050,0
340,11660808,0,0,-743953,-4222726,0,-6694130,0
341,31111816,0,0,-978944,-19791350,0,-10341522,0
342,6448462,0,0,-11184629,-602872,0,5339039,0
343,7882492,0,0,-16314858,-721472,0,9153838,0
344,7886695,0,0,-21316526,-513525,0,13943355,0
345,0,0,0,-14802828,0,0,14802828,0
346,0,0,0,-1978204,0,0,1978204,0
