               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 362                0.00                0.00                0.00          2498263.13                0.00                0.00
 363                0.00                0.00                0.00          2529482.11                0.00                0.00
 364                0.00                0.00                0.00          3794116.23                0.00                0.00
 365                0.00                0.00                0.00          7422758.76                0.00                0.00
 366                0.00                0.00                0.00         17182406.01                0.00                0.00
 367                0.00                0.00                0.00         20691939.55                0.00                0.00
 368                0.00                0.00                0.00          1846273.15                0.00                0.00
 369                0.00                0.00                0.00          3521987.93                0.00                0.00
 370                0.00                0.00                0.00                0.00                0.00                0.00
 371                0.00                0.00                0.00          3381265.20                0.00                0.00
 372                0.00                0.00                0.00          8684556.10                0.00                0.00
 373                0.00                0.00                0.00          4264911.68                0.00                0.00
 374                0.00                0.00                0.00          5027519.90                0.00                0.00
 375                0.00                0.00                0.00          2490753.46                0.00                0.00
 376                0.00                0.00                0.00          5306439.01                0.00                0.00
 377                0.00                0.00                0.00          9052945.39                0.00                0.00
 378                0.00                0.00                0.00         16540123.10                0.00                0.00
 379                0.00                0.00                0.00         17059082.78                0.00                0.00
 380                0.00                0.00                0.00          8108871.32                0.00                0.00
 381                0.00                0.00                0.00          7827053.08                0.00                0.00
 382                0.00                0.00                0.00          1921749.79                0.00                0.00
 383                0.00                0.00                0.00           951784.97                0.00                0.00
 384                0.00                0.00                0.00           837796.80                0.00                0.00
 385                0.00                0.00                0.00           842765.68                0.00                0.00
 386                0.00                0.00                0.00          5308376.02                0.00                0.00
 387                0.00                0.00                0.00          1797122.74                0.00                0.00
 388                0.00                0.00                0.00          4765070.46                0.00                0.00
 389                0.00                0.00                0.00          7978139.44                0.00                0.00
 390                0.00                0.00                0.00         10470419.86                0.00                0.00
 391                0.00                0.00                0.00         21108354.94                0.00                0.00
 392                0.00                0.00                0.00         20534612.20                0.00                0.00
 393                0.00                0.00                0.00          8876540.82                0.00                0.00
 394                0.00                0.00                0.00                0.00                0.00                0.00
 395                0.00                0.00                0.00          2418739.39                0.00                0.00
 396                0.00                0.00                0.00          3934299.94                0.00                0.00
 397                0.00                0.00                0.00          2491380.84                0.00                0.00
 398                0.00                0.00                0.00          4864959.85                0.00                0.00
