"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,322,849013930,0,287706335.75,0,645416869.1563,0,3934655044,5716787718,869621995.5,0,603452231,79537255.5625,0,7231009.4687,4162128744,5721969428,-5181710,-0.03
31,323,930465622,0,280866976.25,0,723396058.8437,0,3797733308,5732466170,909194388.5,0,667060793,82216360.4375,0,7984782.5313,4071323288,5737781484,-5315314,-0.06
30,324,854097962,0,287706335.75,0,646004389.1563,0,3945980996,5733786118,873199595.5,0,605060935,79794167.5625,0,7314549.4687,4173590888,5738958612,-5172494,-0.03
31,325,933391190,0,283150560.25,0,723784922.8437,0,3811756476,5752086010,913398164.5,0,667683513,82485800.4375,0,8012742.5313,4085825688,5757407468,-5321458,-0.06
30,326,855541290,0,289916255.75,0,647793829.1563,0,3972750404,5765999110,885118059.5,0,605060935,80052599.5625,0,7328126.4687,4193649000,5771207444,-5208334,-0.03
31,327,935763030,0,285434144.25,0,724725338.8437,0,3835551164,5781476858,915609876.5,0,667683513,82758520.4375,0,8012742.5313,4112767128,5786833132,-5356274,-0.06
31,328,856226986,0,292199839.75,0,650670629.1563,0,3999339588,5798433286,889442795.5,0,605060935,80337991.5625,0,7328126.4687,4221516648,5803685652,-5252366,-0.03
28,329,937493590,0,287496736.25,0,725503066.8437,0,3858829244,5809326586,916889492.5,0,667683513,83032840.4375,0,8012742.5313,4139109016,5814728940,-5402354,-0.06
31,330,857677226,0,294483423.75,0,652087205.1563,0,4027057220,5831300614,892800107.5,0,605378375,80654103.5625,0,7328126.4687,4250418024,5836577556,-5276942,-0.03
30,331,940936534,0,290733856.25,0,726443866.8437,0,3893091772,5851210234,921548692.5,0,670909497,83346136.4375,0,8012742.5313,4172835480,5856653548,-5443314,-0.06
31,332,862096426,0,297828447.75,0,656098853.1563,0,4056486980,5872506374,894543851.5,0,612602951,81141207.5625,0,7328848.4687,4282208616,5877824276,-5317902,-0.03
30,333,956005078,0,291248416.25,0,728548186.8437,0,3905020348,5880826362,921622164.5,0,682762809,83715448.4375,0,8053966.5313,4190148248,5886303468,-5477106,-0.06
31,334,875356330,0,298360159.75,0,657455909.1563,0,4064560196,5895728646,894582379.5,0,626418503,81212327.5625,0,7633412.4687,4291251048,5901096724,-5368078,-0.03
31,335,967850838,0,291248416.25,0,729500506.8437,0,3909703100,5898306042,921649428.5,0,694695737,83733480.4375,0,8325403.5313,4195384984,5903790316,-5484274,-0.06
30,336,880375210,0,298360159.75,0,658093349.1563,0,4068184132,5905010182,896686187.5,0,629196103,81237271.5625,0,7795703.4687,4295465320,5910379284,-5369102,-0.03
31,337,970596950,0,293532000.25,0,729877466.8437,0,3916215740,5910225402,927486228.5,0,695084473,83814152.4375,0,8392350.5313,4200934552,5915712748,-5487346,-0.06
30,338,881579818,0,300570079.75,0,659978789.1563,0,4082339908,5924465158,906513643.5,0,629196103,81351543.5625,0,7840279.4687,4304943464,5929843476,-5378318,-0.03
31,339,971285334,0,295815584.25,0,734591450.8437,0,3941886396,5943582202,942632084.5,0,695084473,83983176.4375,0,8392350.5313,4218997912,5949091052,-5508850,-0.06
31,340,884201258,0,302853663.75,0,665145125.1563,0,4116529220,5968725510,919996907.5,0,629196103,81642935.5625,0,7840279.4687,4335490408,5974166292,-5440782,-0.03
28,341,972377558,0,297878176.25,0,757654490.8437,0,3971818428,5999732218,960829204.5,0,695084473,85088936.4375,0,8392350.5313,4255962776,6005357804,-5625586,-0.06
31,342,890613802,0,305137247.75,0,665815717.1563,0,4149957188,6011520518,921653867.5,0,629196103,82163863.5625,0,7840279.4687,4376194408,6017048340,-5527822,-0.03
30,343,975420886,0,301115296.25,0,758387930.8437,0,4019064764,6053992954,968611988.5,0,695280313,85592904.4375,0,8392680.5313,4301761176,6059639020,-5646066,-0.06
31,344,897641642,0,308482271.75,0,666240293.1563,0,4194125380,6066485766,923135851.5,0,636533703,82567783.5625,0,7845153.4687,4421898600,6071980820,-5495054,-0.03
30,345,986832726,0,301629856.25,0,759497690.8437,0,4051598268,6099561978,968931860.5,0,706898617,86016584.4375,0,8454584.5313,4335001240,6105303276,-5741298,-0.06
31,346,910567978,0,309013983.75,0,668013989.1563,0,4208554052,6096146950,923204971.5,0,647744455,82950167.5625,0,7886457.4687,4439908712,6101694228,-5547278,-0.03
31,347,996067542,0,301629856.25,0,761652314.8437,0,4061296572,6120649210,969047316.5,0,717019833,86200328.4375,0,8608592.5313,4345568920,6126445804,-5796594,-0.06
30,348,915200042,0,309013983.75,0,669388709.1563,0,4217665604,6111265286,926463083.5,0,649486279,83066487.5625,0,8054285.4687,4449737064,6116806420,-5541134,-0.03
31,349,998700118,0,303913440.25,0,762120538.8437,0,4072961980,6137698810,973099412.5,0,717618873,86412696.4375,0,8615891.5313,4357749400,6143496428,-5797618,-0.06
30,350,916632106,0,311223903.75,0,669576869.1563,0,4232457796,6129887750,930600171.5,0,649486279,83242551.5625,0,8111985.4687,4463992168,6135432980,-5545230,-0.03
31,351,999446486,0,306197024.25,0,764675930.8437,0,4096292796,6166615546,981957908.5,0,717618873,86629672.4375,0,8615891.5313,4377608856,6172431596,-5816050,-0.06
31,352,917068970,0,313507487.75,0,675009061.1563,0,4258325572,6163907078,938860907.5,0,649486279,83483607.5625,0,8111985.4687,4489523560,6169465620,-5558542,-0.03
29,353,1002011734,0,308333280.25,0,764772442.8437,0,4119993276,6195114490,984009876.5,0,717618873,86867368.4375,0,8615891.5313,4403959448,6201071852,-5957362,-0.06
31,354,918480554,0,315791071.75,0,675147941.1563,0,4282198596,6191614470,939652971.5,0,650014023,83744375.5625,0,8111985.4687,4515652968,6197176084,-5561614,-0.03
30,355,1005634262,0,311570400.25,0,764830042.8437,0,4146798524,6228836858,987562644.5,0,723941177,87119416.4375,0,8617742.5313,4427509400,6234750188,-5913330,-0.06
31,356,921415978,0,319136095.75,0,675751077.1563,0,4312729668,6229029382,941811435.5,0,657407047,83999847.5625,0,8125945.4687,4543287656,6234631956,-5602574,-0.03
30,357,1015858774,0,312084960.25,0,766435162.8437,0,4165502396,6259884538,987799956.5,0,734267577,87385416.4375,0,8637146.5313,4447762072,6265852140,-5967602,-0.06
31,358,934709802,0,319667807.75,0,676961317.1563,0,4322106948,6253442566,941842795.5,0,671540295,84149975.5625,0,8215441.4687,4553335144,6259084052,-5641486,-0.03
31,359,1027807446,0,312084960.25,0,767439066.8437,0,4170745276,6278079994,987823636.5,0,746393785,87400488.4375,0,8906150.5313,4453527192,6284050668,-5970674,-0.06
30,360,939719850,0,319667807.75,0,677583397.1563,0,4326098500,6263066118,943910123.5,0,674360135,84169367.5625,0,8365589.4687,4557902184,6268708628,-5642510,-0.03
31,361,1030886742,0,314368544.25,0,767669210.8437,0,4175357372,6288285178,991726612.5,0,747171001,87442184.4375,0,9014072.5313,4458902168,6294254828,-5969650,-0.06
30,362,941388714,0,321877727.75,0,678305317.1563,0,4336171588,6277740038,951143787.5,0,674360135,84264903.5625,0,8394643.4687,4565221736,6283386644,-5646606,-0.03
31,363,1031502806,0,316652128.25,0,771141210.8437,0,4192583612,6311883258,1002120340.5,0,747171001,87584200.4375,0,9014072.5313,4471960216,6317848812,-5965554,-0.06
31,364,942134314,0,324161311.75,0,681650341.1563,0,4362955844,6310898182,963860843.5,0,674360135,84426487.5625,0,8394643.4687,4585503080,6316545812,-5647630,-0.03
28,365,1031945686,0,318714720.25,0,779348570.8437,0,4216443324,6346455546,1011328148.5,0,747171001,87975416.4375,0,9014072.5313,4496957080,6352445676,-5990130,-0.06
31,366,943604906,0,326444895.75,0,684503333.1563,0,4387333700,6341883398,966350187.5,0,674570439,84776263.5625,0,8394643.4687,4613444968,6347536148,-5652750,-0.03
30,367,1034460758,0,321951840.25,0,779410010.8437,0,4244543932,6380370426,1013652884.5,0,751884601,88253352.4375,0,9014618.5313,4523522712,6386328812,-5958386,-0.06
31,368,950069546,0,329789919.75,0,684550949.1563,0,4414241348,6378648070,967057899.5,0,684530503,85033959.5625,0,8415935.4687,4639333736,6384371476,-5723406,-0.03
30,369,1046992342,0,322466400.25,0,780235610.8437,0,4255898044,6405596666,1013735572.5,0,763498809,88458488.4375,0,9038284.5313,4536910488,6411642092,-6045426,-0.06
31,370,964626986,0,330321631.75,0,685388197.1563,0,4420355652,6400688646,967084395.5,0,699500487,85061735.5625,0,8680839.4687,4646081896,6406408980,-5720334,-0.03
31,371,1056281558,0,322466400.25,0,781318874.8437,0,4259742140,6419812858,1014131860.5,0,772755769,88474520.4375,0,9213668.5313,4541290136,6425866476,-6053618,-0.06
30,372,968153130,0,330321631.75,0,686232997.1563,0,4424890948,6409594374,971417707.5,0,699719367,85119735.5625,0,8741807.4687,4650322280,6415320852,-5726478,-0.03
31,373,1057994966,0,324749984.25,0,782362458.8437,0,4274091452,6439203322,1026416148.5,0,772926393,88564616.4375,0,9263926.5313,4548095640,6445267180,-6063858,-0.06
30,374,969277226,0,332531551.75,0,686966437.1563,0,4453579332,6442350086,985387243.5,0,699719367,85249287.5625,0,8741807.4687,4669027688,6448124692,-5774606,-0.03
31,375,1058235350,0,327033568.25,0,791643610.8437,0,4296235452,6473153018,1035468564.5,0,772926393,88755048.4375,0,9263926.5313,4572795544,6479209708,-6056690,-0.06
31,376,969802154,0,334815135.75,0,694430245.1563,0,4478786116,6477828614,992606827.5,0,699719367,85631335.5625,0,8741807.4687,4696916328,6483615508,-5786894,-0.03
28,377,1059552982,0,329096160.25,0,793507290.8437,0,4318059964,6500221434,1037599764.5,0,772926393,89069560.4375,0,9263926.5313,4597404312,6506263788,-6042354,-0.06
31,378,970759978,0,337098719.75,0,694950053.1563,0,4505822788,6508626438,995754731.5,0,699822535,85929543.5625,0,8741807.4687,4724168040,6514416404,-5789966,-0.03
30,379,1062285142,0,332333280.25,0,793979610.8437,0,4341956028,6530559482,1038749716.5,0,775278521,89350968.4375,0,9264286.5313,4623996568,6536639724,-6080242,-0.06
31,380,973989162,0,340443743.75,0,695267493.1563,0,4534254148,6543949318,997534955.5,0,706693191,86210311.5625,0,8750021.4687,4750602600,6549791508,-5842190,-0.03
30,381,1069407062,0,332847840.25,0,796156890.8437,0,4362908092,6561325562,1039546516.5,0,782877497,89777880.4375,0,9287620.5313,4645969560,6567458028,-6132466,-0.06
31,382,982778538,0,340975455.75,0,695565093.1563,0,4546000452,6565314054,997690219.5,0,713832135,86511047.5625,0,8776815.4687,4764347752,6571159316,-5845262,-0.03
31,383,1075728470,0,332847840.25,0,796311642.8437,0,4372623804,6577517050,1039992724.5,0,787962809,89836024.4375,0,9606814.5313,4656273048,6583669996,-6152946,-0.06
30,384,986482474,0,340975455.75,0,695672613.1563,0,4554790468,6577915398,999560939.5,0,714603591,86557223.5625,0,8997559.4687,4774037864,6583758612,-5843214,-0.03
31,385,1078222934,0,335131424.25,0,796359258.8437,0,4381829564,6591548922,1042552212.5,0,788165177,89902616.4375,0,9762948.5313,4667326104,6597708012,-6159090,-0.06
30,386,987946922,0,343185375.75,0,696210213.1563,0,4567263812,6594600454,1003112939.5,0,714603591,86717959.5625,0,8997559.4687,4787009896,6600442644,-5842190,-0.03
