Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
191,2919419,0,0,-2787403,-132016,0,0,0
192,0,0,0,0,0,0,0,0
193,489010,0,0,-470683,-18327,0,0,0
194,19743731,0,0,-5654064,-1574006,0,-12515662,0
195,27559644,0,0,-4473018,-5880939,0,-17205686,0
196,8608706,0,0,-4410684,-3506906,0,-691115,0
197,19840463,0,0,-6782371,-5834391,0,-7223701,0
198,1317238,0,0,-14583553,-49366,0,13315681,0
199,841260,0,0,-16795062,-31528,0,15985330,0
200,2972570,0,0,-11186877,-120846,0,8335152,0
201,270306,0,0,-260175,-10130,0,0,0
202,1390857,0,0,-1338726,-52131,0,0,0
203,254192,0,0,-244665,-9526,0,0,0
204,277148,0,0,-266761,-10387,0,0,0
205,16379621,0,0,-10248231,-1240559,0,-4890830,0
206,4312158,0,0,-7121622,-301567,0,3111032,0
207,15218881,0,0,-4468171,-1267511,0,-9483198,0
208,28590677,0,0,-4517840,-5569839,0,-18502997,0
209,31484755,0,0,-8492786,-13207264,0,-9784704,0
210,2675321,0,0,-11763584,-108844,0,9197107,0
211,1972196,0,0,-17241015,-126383,0,15395202,0
212,5722405,0,0,-18334913,-295533,0,12908041,0
213,775659,0,0,-2796938,-29070,0,2050349,0
214,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
217,2609839,0,0,-1480040,-159995,0,-969804,0
218,10487240,0,0,-7185888,-790509,0,-2510843,0
219,7545058,0,0,-4460024,-570957,0,-2514076,0
220,5740828,0,0,-5907241,-425247,0,591660,0
221,21909486,0,0,-6772341,-1899869,0,-13237276,0
222,8183859,0,0,-11798616,-838169,0,4452926,0
223,1156192,0,0,-15278273,-65333,0,14187413,0
224,13803202,0,0,-12811283,-991918,0,0,0
225,10785656,0,0,-10204831,-580826,0,0,0
226,0,0,0,0,0,0,0,0
227,1037759,0,0,-998867,-38892,0,0,0
228,202791,0,0,-195191,-7600,0,0,0
229,8602192,0,0,-7919175,-683017,0,0,0
230,8556114,0,0,-6470753,-579702,0,-1505659,0
231,7281414,0,0,-4465554,-544280,0,-2271580,0
232,25942097,0,0,-4528684,-2810095,0,-18603318,0
233,17659970,0,0,-8120883,-3189503,0,-6349584,0
234,9075931,0,0,-13331477,-941644,0,5197190,0
235,15729640,0,0,-17181833,-1084990,0,2537183,0
236,4222122,0,0,-22016707,-158234,0,17952818,0
237,2422703,0,0,-5346318,-119334,0,3042949,0
238,1426371,0,0,-1372914,-53456,0,0,0
239,0,0,0,0,0,0,0,0
240,4380400,0,0,-4105120,-275280,0,0,0
241,30436565,0,0,-4533734,-3313033,0,-22589798,0
242,8512003,0,0,-5748331,-983002,0,-1780670,0
243,29362397,0,0,-4530218,-11819169,0,-13013010,0
244,5626776,0,0,-5891920,-1298935,0,1564079,0
245,11230782,0,0,-6686089,-2093502,0,-2451191,0
246,26458534,0,0,-10543407,-13815110,0,-2100017,0
247,3121613,0,0,-15602962,-126705,0,12608054,0
248,10159962,0,0,-20238989,-639776,0,10718803,0
249,7058115,0,0,-20118034,-375880,0,13435799,0
250,2026901,0,0,-5549380,-85472,0,3607950,0
251,953280,0,0,-917553,-35726,0,0,0
252,275050,0,0,-264742,-10308,0,0,0
253,6515048,0,0,-6042299,-472749,0,0,0
254,5373219,0,0,-3560074,-375455,0,-1437690,0
255,4368965,0,0,-2200495,-346252,0,-1822218,0
256,22015796,0,0,-5507303,-2013236,0,-14495256,0
257,7643243,0,0,-9417349,-575186,0,2349292,0
258,26207182,0,0,-11254766,-3552935,0,-11399481,0
259,9420633,0,0,-18137954,-905806,0,9623127,0
260,1566152,0,0,-18682755,-65623,0,17182226,0
261,3236704,0,0,-3064294,-172410,0,0,0
262,473234,0,0,-455499,-17736,0,0,0
263,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
265,4104420,0,0,-2799651,-287700,0,-1017069,0
266,21749833,0,0,-4513346,-1898899,0,-15337588,0
267,42165816,0,0,-7139383,-13870826,0,-21155608,0
268,10321008,0,0,-6458973,-2929167,0,-932867,0
269,2543407,0,0,-8581084,-165214,0,6202891,0
270,7929942,0,0,-14341178,-554580,0,6965816,0
271,4537551,0,0,-18280059,-283741,0,14026249,0
272,10391819,0,0,-19223652,-757953,0,9589787,0
273,1142727,0,0,-2734087,-67029,0,1658389,0
274,8806442,0,0,-7001560,-644846,0,-1160035,0
275,2466918,0,0,-3517168,-109785,0,1160035,0
276,9038497,0,0,-4503627,-663275,0,-3871595,0
277,830657,0,0,-4671122,-31131,0,3871595,0
278,2605596,0,0,-2405544,-200052,0,0,0
279,3357496,0,0,-3109162,-248334,0,0,0
280,9409530,0,0,-6678131,-734589,0,-1996811,0
281,20517177,0,0,-7523503,-1672180,0,-11321494,0
282,20019887,0,0,-14216005,-1950743,0,-3853139,0
283,1301075,0,0,-18423338,-49181,0,17171444,0
284,3609679,0,0,-3376000,-233679,0,0,0
285,1754142,0,0,-1688401,-65740,0,0,0
286,1155908,0,0,-1112588,-43320,0,0,0
287,1551351,0,0,-1473828,-77523,0,0,0
288,11477967,0,0,-4211775,-947128,0,-6319063,0
289,16264420,0,0,-10659672,-1333033,0,-4271715,0
290,11988701,0,0,-5481419,-1022737,0,-5484545,0
291,25719979,0,0,-4127022,-6680049,0,-14912908,0
292,6489672,0,0,-7709378,-1150541,0,2370247,0
293,43825341,0,0,-10435400,-28602116,0,-4787824,0
294,4859104,0,0,-14780657,-293835,0,10215387,0
295,2453973,0,0,-15709797,-145522,0,13401346,0
296,9461064,0,0,-17482655,-590568,0,8612160,0
297,2412604,0,0,-3450515,-139004,0,1176916,0
298,3261284,0,0,-3116293,-144991,0,0,0
299,1597553,0,0,-1537681,-59872,0,0,0
300,314326,0,0,-302546,-11780,0,0,0
301,2661520,0,0,-2513892,-147628,0,0,0
302,4558693,0,0,-4233583,-325111,0,0,0
303,41828780,0,0,-2936553,-7843886,0,-31048342,0
