Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
373,14670671,726088,192889,-7674024,-1495582,0,-6420043,0
374,6118191,0,0,-2273356,-992354,0,-2852481,0
375,27661013,0,0,-402466,-12328501,0,-14930046,0
376,11178977,0,0,-830027,-8102061,0,-2246889,0
377,3106930,0,0,-1401296,-2063244,0,357610,0
378,5951578,0,28139,-13663877,-665493,0,8349653,0
379,7108643,1466029,1445018,-16280895,-577054,0,6838259,0
380,4815593,8126016,8016449,-21883508,-664472,0,1589923,0
381,8312436,9077701,9007584,-24901681,-3562575,0,2066534,0
382,2025260,0,10412186,-21982625,-452026,0,9997205,0
383,988844,0,6844163,-13286158,-334162,0,5787312,0
384,878538,0,1465964,-6494533,-219370,0,4369401,0
385,875580,0,442583,-4082239,-72818,0,2836894,0
386,8782334,0,0,-2550418,-712759,0,-5519157,0
387,33791667,0,0,-304762,-7365731,0,-26121174,0
388,22613174,0,0,-784195,-14006894,0,-7822085,0
389,11851133,0,0,-1292118,-8009164,0,-2549850,0
390,19149931,0,0,-8495921,-11938749,0,1284740,0
391,3008391,1028824,1063027,-17619789,-167274,0,12686822,0
392,6649291,8022086,9360592,-23811860,-657027,0,436919,0
393,4678892,9357761,10860994,-24140912,-2828198,0,2071463,0
394,0,9273897,14603152,-23937291,-3450307,0,3510549,0
395,2557434,2998620,11577429,-16383714,-1887938,0,1138169,0
396,4899741,3483055,1875400,-11720517,-1781099,0,3243420,0
397,1978258,1730006,556640,-8026176,-484915,0,4246186,0
398,6303012,0,0,-2474812,-496524,0,-3331676,0
399,13221496,0,0,-361647,-3270412,0,-9589438,0
400,24002398,230488,0,-626122,-10660472,0,-12946292,0
401,11111428,820117,0,-1100576,-8159724,0,-2671245,0
402,13891063,1861456,0,-10399466,-7444872,0,2091819,0
403,5604880,289893,230824,-16949354,-609351,0,11433108,0
404,3335430,9911407,11103326,-25430918,-699114,0,1779868,0
405,0,11526190,12859613,-25107523,-3099180,0,3820900,0
406,0,7134365,14001759,-21697626,-2673297,0,3234800,0
407,1624499,3530571,10854095,-16876008,-1194079,0,2060922,0
408,692616,3376157,1996678,-11318120,-792310,0,6044978,0
409,2270285,1999119,664489,-7623553,-455583,0,3145243,0
410,30781119,0,0,-2454086,-6767844,0,-21559190,0
411,33611281,0,0,-403959,-20482258,0,-12725063,0
412,6618307,0,0,-705428,-5536013,0,-376865,0
413,35781727,0,0,-893803,-32772901,0,-2115023,0
414,14744926,0,0,-11077830,-5722136,0,2055041,0
415,7855219,186936,143332,-18295426,-1893336,0,12003275,0
416,974554,9551516,10607676,-24434696,-171222,0,3472172,0
417,0,12230772,13634123,-24708575,-3377213,0,2220893,0
418,862350,8104282,14202504,-21849506,-3597069,0,2277439,0
419,3068322,3988575,13030427,-18111806,-2528717,0,553199,0
420,4100609,4091293,1997561,-12067600,-1824367,0,3702503,0
