Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
154,7023777,7794109,8630573,-19996305,-3344191,0,-107963,0
155,14685089,5195660,6026575,-15883616,-6762383,0,-3261325,0
156,419339,3486993,1523935,-8751887,-1233084,0,4554703,0
157,0,1219966,469587,-5668588,-338261,0,4317297,0
158,11148719,0,0,-2478009,-3359607,0,-5311103,0
159,20201948,0,0,-761886,-9810708,0,-9629354,0
160,16317429,0,0,-1260928,-9288340,0,-5768161,0
161,51095885,0,0,-2017532,-45041829,0,-4036524,0
162,6989847,0,0,-7670313,-3254312,0,3934778,0
163,3278967,1702179,1831242,-15109819,-178911,0,8476342,0
164,5193901,7612065,8881751,-23870753,-1084788,0,3267824,0
165,866227,10467596,12139582,-25954027,-1697124,0,4177746,0
166,794738,6808980,9878691,-17073113,-1774999,0,1365702,0
167,1046969,1735297,9248653,-12350366,-965210,0,1284658,0
168,0,1670169,2272160,-7932207,-588272,0,4578149,0
169,15772076,991663,361230,-6409549,-5441328,0,-5274093,0
170,5996809,0,0,-2479766,-1843821,0,-1673223,0
171,27706885,0,0,-1195084,-13162362,0,-13349440,0
172,9753292,0,0,-972391,-6053736,0,-2727165,0
173,71742025,0,0,-1465220,-65919462,0,-4357343,0
174,4920519,0,0,-9264619,-1543302,0,5887402,0
175,5797288,1300542,1329767,-12155257,-881353,0,4609014,0
176,14136028,5977125,7014515,-22215557,-3282321,0,-1629791,0
177,1678262,7867885,9105958,-21838737,-1763561,0,4950193,0
178,1780889,7355817,7838794,-18094575,-2329135,0,3448210,0
179,0,2846691,9243567,-13511256,-1261553,0,2682551,0
180,0,1785391,1902112,-7235708,-510107,0,4058312,0
181,1364229,931637,391583,-4860777,-480387,0,2653715,0
182,25522480,0,0,-2019824,-9874230,0,-13628426,0
183,64441128,0,0,-748122,-50895024,0,-12797981,0
184,33588155,0,0,-790321,-32553273,0,-244561,0
185,10428971,0,0,-1298470,-9425968,0,295467,0
186,11863470,0,0,-5221631,-6345970,0,-295869,0
187,6441019,1708,4346,-11852939,-1369357,0,6775224,0
188,3469312,4613420,5129636,-24419914,-163347,0,11370893,0
189,1106884,9957270,11444337,-26239137,-287350,0,4017997,0
190,0,7369464,9239756,-17197093,-1544596,0,2132470,0
191,2919419,4468515,6671821,-12316698,-1543976,0,-199081,0
192,0,3062019,1474946,-7919114,-739094,0,4121242,0
193,489010,981926,357907,-4435285,-282264,0,2888705,0
194,19743731,0,0,-2009531,-4782800,0,-12951401,0
195,27559644,0,0,-732282,-14565323,0,-12262038,0
196,8608706,0,0,-695046,-5842375,0,-2071284,0
197,19840463,0,0,-1134120,-15741812,0,-2964530,0
198,1317238,0,821,-8494432,-306060,0,7482432,0
199,841260,2488326,2825678,-12768065,-32933,0,6645734,0
200,2972570,8943005,10356997,-25523947,-1130273,0,4381647,0
201,270306,8158282,11696330,-22555803,-1236915,0,3667801,0
202,1390857,3351054,9633041,-14206398,-1062098,0,893544,0
203,254192,1568765,8706307,-10412066,-655841,0,538642,0
204,277148,1200617,1943656,-6499331,-503551,0,3581460,0
205,16379621,626835,228381,-6411565,-4977937,0,-5845335,0
206,4312158,0,0,-2451194,-1309991,0,-550973,0
207,15218881,0,0,-734027,-6458937,0,-8025917,0
208,28590677,0,0,-763120,-16867448,0,-10960109,0
209,31484755,0,0,-1458208,-27847713,0,-2178834,0
210,2675321,0,0,-6854170,-719054,0,4897904,0
211,1972196,1648192,1744486,-12440402,-139985,0,7215512,0
212,5722405,7654908,8873520,-24100312,-1176234,0,3025712,0
213,775659,9382418,10691367,-23604690,-1636946,0,4392192,0
214,0,6716164,7701115,-14179344,-1521742,0,1283806,0
215,0,2082766,8042629,-10875354,-855041,0,1605000,0
216,0,1485818,2129457,-7356894,-516171,0,4257790,0
217,2609839,928081,337785,-4640258,-578297,0,1342850,0
218,10487240,0,0,-2496761,-2826699,0,-5163779,0
219,7545058,0,0,-734114,-2958242,0,-3852702,0
220,5740828,0,0,-945724,-2498086,0,-2297018,0
221,21909486,0,0,-1132233,-11108022,0,-9669231,0
222,8183859,3460,17969,-6801829,-3556998,0,2153538,0
223,1156192,2117702,2645565,-12988828,-79966,0,7149335,0
224,13803202,7936800,9164963,-25761884,-4125779,0,-1017301,0
225,10785656,7401299,8463748,-25640287,-3554024,0,2543607,0
226,0,3588387,9835773,-15052813,-1445526,0,3074180,0
227,1037759,1573442,8150696,-10540889,-871833,0,650824,0
228,202791,1268276,2394305,-7470019,-581893,0,4186540,0
229,8602192,838594,305215,-6808424,-3116196,0,178619,0
230,8556114,0,0,-2471850,-2580810,0,-3503454,0
231,7281414,0,0,-735970,-2697988,0,-3847456,0
232,25942097,0,0,-770035,-12671639,0,-12500423,0
233,17659970,0,0,-1352993,-12075527,0,-4231450,0
234,9075931,0,0,-7811439,-3559719,0,2295228,0
235,15729640,8850,8585,-11878765,-4375450,0,507140,0
236,4222122,3484551,4003757,-20874669,-195616,0,9359856,0
237,2422703,8455963,9682418,-24175023,-598476,0,4212416,0
238,1426371,7281149,8069189,-18241208,-1772711,0,3237211,0
239,0,3966312,7366866,-11234641,-1140712,0,1042175,0
240,4380400,2758920,1409381,-9611375,-1379723,0,2442397,0
241,30436565,1025896,373386,-5597252,-12010315,0,-14228280,0
242,8512003,0,0,-1991726,-3757874,0,-2762403,0
243,29362397,0,0,-770511,-21611822,0,-6980063,0
244,5626776,0,0,-936590,-4640694,0,-49492,0
245,11230782,0,0,-1076545,-9579963,0,-574274,0
246,26458534,0,0,-6074781,-20215346,0,-168406,0
247,3121613,24232,17218,-10708566,-156252,0,7701756,0
248,10159962,3186020,3486321,-19492951,-719920,0,3380568,0
249,7058115,7298487,8342009,-23771181,-1231622,0,2304193,0
250,2026901,5251715,5716767,-15069481,-1416843,0,3490940,0
251,953280,5016640,5405884,-11480534,-1352048,0,1456779,0
252,275050,3618744,1723295,-9724729,-1214414,0,5322053,0
253,6515048,554732,202557,-5886680,-1924619,0,538962,0
254,5373219,0,0,-1899369,-1515576,0,-1958275,0
255,4368965,0,0,-779542,-1354326,0,-2235096,0
256,22015796,0,0,-879804,-11144274,0,-9991717,0
257,7643243,0,0,-1513126,-4187719,0,-1942398,0
258,26207182,0,0,-6427140,-13805765,0,-5974278,0
259,9420633,1472,3996,-11932803,-3770089,0,6276791,0
260,1566152,5277251,5963250,-24042159,-74688,0,11310194,0
261,3236704,8255784,9465936,-23054311,-650163,0,2746049,0
262,473234,5816523,7185514,-14115726,-1081650,0,1722104,0
263,0,1917688,7597413,-10194532,-625161,0,1304592,0
264,0,1334628,2100556,-7295835,-374309,0,4234960,0
265,4104420,1187615,433650,-4623833,-611306,0,-490546,0
266,21749833,0,0,-2182279,-6113164,0,-13454389,0
267,42165816,0,0,-1202618,-26104641,0,-14858558,0
268,10321008,0,0,-1043898,-8742014,0,-535096,0
269,2543407,0,0,-1350280,-1838128,0,645002,0
270,7929942,0,0,-8180188,-2816703,0,3066949,0
271,4537551,564927,483923,-13111106,-1487974,0,9012680,0
272,10391819,7462895,8649017,-23410306,-1916646,0,-1176779,0
273,1142727,7690522,11810307,-25816141,-1634082,0,6806667,0
274,8806442,2797411,8650247,-17470373,-3052077,0,268349,0
275,2466918,1329377,6447862,-10395210,-1103848,0,1254901,0
276,9038497,1588052,1359200,-7480802,-3545394,0,-959554,0
277,830657,1096816,400495,-6871833,-341410,0,4885275,0
278,2605596,0,0,-1844841,-713524,0,-47230,0
279,3357496,0,0,-867659,-1021254,0,-1468583,0
280,9409530,0,0,-1097997,-3270620,0,-5040914,0
281,20517177,0,0,-1240626,-9952099,0,-9324452,0
282,20019887,0,0,-8166725,-9640847,0,-2212315,0
283,1301075,428939,460951,-12671476,-199709,0,10680221,0
284,3609679,6891393,9533095,-23421440,-612356,0,3999629,0
285,1754142,3313976,14536286,-23916471,-667167,0,4979234,0
286,1155908,1126823,10211595,-13005557,-562888,0,1074118,0
287,1551351,813865,7900981,-9231415,-611312,0,-423469,0
288,11477967,1068884,2071477,-8141661,-3231711,0,-3244956,0
289,16264420,1282218,468194,-7149774,-5237769,0,-5627289,0
290,11988701,0,0,-2206312,-4450765,0,-5331624,0
291,25719979,0,0,-686635,-15224923,0,-9808422,0
292,6489672,0,0,-1217203,-4930987,0,-341481,0
293,43825341,0,0,-1650584,-40754876,0,-1419881,0
294,4859104,0,0,-8603348,-1658284,0,5402528,0
295,2453973,1811160,1878835,-12817168,-544382,0,7217582,0
296,9461064,6516238,8088563,-23272816,-1639904,0,846856,0
297,2412604,6199247,12750271,-26673084,-1329287,0,6640249,0
298,3261284,1872640,8474812,-14430083,-912485,0,1733831,0
299,1597553,1104378,7128165,-9629559,-815473,0,614936,0
300,314326,1105124,1905994,-6397591,-478755,0,3550902,0
301,2661520,1008254,549302,-4910139,-632622,0,1323685,0
302,4558693,0,0,-1952744,-1033109,0,-1572840,0
303,41828780,0,0,-519758,-19034839,0,-22274184,0
304,42330988,0,0,-628094,-37245314,0,-4457579,0
305,9149336,0,0,-1107450,-7914893,0,-126992,0
306,29768289,0,0,-7566020,-25104982,0,2902712,0
307,7533512,293640,167144,-15060213,-1186562,0,8252478,0
308,6124661,7590357,8737957,-24210056,-1103890,0,2860971,0
309,2190142,9845410,11329968,-26477433,-1691405,0,4803318,0
310,0,5966362,8071961,-15678734,-1343103,0,2983514,0
311,0,2045573,7761427,-10677739,-667141,0,1537880,0
312,0,1646969,1799661,-6701099,-448070,0,3702539,0
313,40429130,808104,294710,-4628413,-16875134,0,-20028397,0
314,11164614,0,0,-2380274,-5888409,0,-2895931,0
315,20064140,0,0,-392472,-16307672,0,-3363996,0
316,37395714,0,0,-452571,-36189830,0,-753314,0
317,37867896,0,0,-1127501,-36612204,0,-128192,0
318,11660911,0,0,-7164844,-5184551,0,688485,0
319,11349354,1020,2958,-12852316,-3774593,0,5273577,0
320,3030839,5900720,6736111,-25974464,-218292,0,10525086,0
321,2612140,9655001,11084985,-26257850,-1151589,0,4057312,0
322,0,7555407,8170420,-16803930,-1656695,0,2734797,0
323,3609679,4338882,5309747,-11044473,-1595384,0,-618451,0
324,801024,2807695,1027536,-6652677,-726178,0,2742600,0
325,1844315,1215584,443315,-5110690,-595187,0,2202662,0
326,14003986,0,0,-1913790,-3609338,0,-8480857,0
327,3762448,0,0,-464544,-1629946,0,-1667957,0
328,10275035,0,0,-678426,-5103556,0,-4493053,0
329,2674408,0,0,-1313274,-1332313,0,-28822,0
330,11845404,19556,174372,-8189681,-4103691,0,254040,0
331,11746338,70104,648119,-12860490,-2683550,0,3079478,0
332,13858377,6235829,7250138,-24361630,-2236182,0,-746532,0
333,301869,7668371,12806657,-26236687,-1806026,0,7265816,0
334,1460095,2192033,9952526,-14406167,-1067612,0,1869125,0
335,0,1292144,7812771,-9082756,-662274,0,640115,0
336,0,1409874,1968689,-6707851,-453676,0,3782965,0
337,2908612,697878,254511,-4570095,-616853,0,1325946,0
338,16401213,0,0,-1072880,-4765789,0,-10562545,0
339,17127778,0,0,-482909,-7575513,0,-9069356,0
