"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
30,348,843886966,0,309013983.75,0,680764753.1875,0,4309485713,6143149638,830137202,0,415515857.9375,88694157.5312,0,17712046.4688,4796006290,6148062982,-4913344,-2.77555756156289e-17
31,349,895920010,0,303913440.25,0,782384558.8125,0,4193119087,6175338938,902554510,0,462978670.0625,91264706.4688,0,18010393.5312,4706505838,6181316858,-5977920,-0.09
30,350,845221750,0,311223903.75,0,680952913.1875,0,4324425361,6161822278,833498354,0,415515857.9375,88882061.5312,0,17780702.4688,4811065234,6166739718,-4917440,-2.77555756156289e-17
31,351,896711818,0,306197024.25,0,785249454.8125,0,4216220527,6204380602,910397454,0,462978670.0625,91486946.4688,0,18010473.5312,4727498862,6210374906,-5994304,-0.09
31,352,845621622,0,313507487.75,0,687488209.1875,0,4350124689,6196740678,842362482,0,415515857.9375,89128173.5312,0,17780730.4688,4836892562,6201677574,-4936896,-2.77555756156289e-17
29,353,899488778,0,308333280.25,0,785301422.8125,0,4239744879,6232870330,911986574,0,462978670.0625,91734578.4688,0,18010837.5312,4754235502,6238948602,-6078272,-0.09
31,354,847149430,0,315791071.75,0,687591377.1875,0,4373874833,6224405062,842882674,0,415811473.9375,89400157.5312,0,17793078.4688,4863459218,6229344006,-4938944,-2.77555756156289e-17
30,355,902162186,0,311570400.25,0,785347502.8125,0,4266755951,6265836986,915773198,0,466918190.0625,91997938.4688,0,18084297.5312,4779070574,6271846650,-6009664,-0.09
31,356,849912950,0,319136095.75,0,688043729.1875,0,4404591761,6261683782,845148786,0,420485969.9375,89663277.5312,0,17945318.4688,4893433746,6266674950,-4991168,-2.77555756156289e-17
30,357,910991626,0,312084960.25,0,786514862.8125,0,4287039343,6296631738,915997838,0,473385262.0625,92319762.4688,0,18241189.5312,4802762862,6302708986,-6077248,-0.09
31,358,860419446,0,319667807.75,0,688900817.1875,0,4415544465,6284531270,845185266,0,429412625.9375,89887629.5312,0,18084350.4688,4906979218,6289547014,-5015744,-2.77555756156289e-17
31,359,919445386,0,312084960.25,0,787082286.8125,0,4295647087,6314260922,916012046,0,481259374.0625,92353298.4688,0,18550753.5312,4812176494,6320353530,-6092608,-0.09
30,360,864921206,0,319667807.75,0,689269457.1875,0,4423296145,6297153094,847344754,0,431003601.9375,89917709.5312,0,18288222.4688,4915601298,6302154502,-5001408,-2.77555756156289e-17
31,361,922261642,0,314368544.25,0,787217198.8125,0,4303789935,6327638458,918681486,0,481707630.0625,92409426.4688,0,18696665.5312,4822240366,6333737210,-6098752,-0.09
