Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
198,1317238,0,0,-8767468,-51076,0,7501307,0
199,841260,0,0,-9357345,-31528,0,8547614,0
200,2972570,0,0,-7401929,-153184,0,4582542,0
201,270306,0,0,-260175,-10130,0,0,0
202,1390857,0,0,-1310587,-80270,0,0,0
203,254192,0,0,-244665,-9526,0,0,0
204,277148,0,0,-266761,-10387,0,0,0
205,16379621,0,0,-6874120,-1378167,0,-8127334,0
206,4312158,0,0,-4274031,-332926,0,294799,0
207,15218881,0,0,-2686728,-4161476,0,-8370677,0
208,28590677,0,0,-2715824,-21390766,0,-4484086,0
209,31484755,0,0,-5111685,-26542175,0,169105,0
210,2675321,0,0,-7087892,-131137,0,4543708,0
211,1972196,0,0,-10262642,-139957,0,8430404,0
212,5722405,0,0,-10626471,-356100,0,5260166,0
213,775659,0,0,-3030504,-29070,0,2283915,0
214,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
217,2609839,0,0,-1269224,-182942,0,-1157673,0
218,10487240,0,0,-4315317,-898296,0,-5273627,0
219,7545058,0,0,-2685144,-753474,0,-4106440,0
220,5740828,0,0,-3549261,-819664,0,-1371903,0
221,21909486,0,0,-4071787,-9507780,0,-8329919,0
222,8183859,0,0,-7087989,-3794484,0,2698614,0
223,1156192,0,0,-11091701,-79934,0,10015442,0
224,13803202,0,0,-15740467,-1098581,0,3035847,0
225,10785656,0,0,-14217192,-710377,0,4141912,0
226,0,0,0,-347747,0,0,347747,0
227,1037759,0,0,-998596,-39164,0,0,0
228,202791,0,0,-195191,-7600,0,0,0
229,8602192,0,0,-5396365,-735812,0,-2470015,0
230,8556114,0,0,-4342357,-642722,0,-3571036,0
231,7281414,0,0,-2688653,-673925,0,-3918835,0
232,25942097,0,0,-2722757,-12890518,0,-10328822,0
233,17659970,0,0,-4880457,-12380923,0,-398590,0
234,9075931,0,0,-8022026,-2095016,0,1041111,0
235,15729640,0,0,-10346504,-5018432,0,-364704,0
236,4222122,0,0,-13949925,-195548,0,9923351,0
237,2422703,0,0,-11681248,-142283,0,9400829,0
238,1426371,0,0,-2048689,-64394,0,686712,0
239,0,0,0,0,0,0,0,0
240,4380400,0,0,-4066734,-313666,0,0,0
241,30436565,0,0,-2780164,-8715604,0,-18940796,0
242,8512003,0,0,-3455311,-3664106,0,-1392585,0
243,29362397,0,0,-2723234,-26454352,0,-184811,0
244,5626776,0,0,-3540131,-3111270,0,1024625,0
245,11230782,0,0,-4015759,-6584968,0,-630055,0
246,26458534,0,0,-6339148,-20063333,0,-56053,0
247,3121613,0,0,-9394551,-156252,0,6429190,0
248,10159962,0,0,-11950002,-725649,0,2515689,0
249,7058115,0,0,-14030760,-439569,0,7412214,0
250,2026901,0,0,-5736647,-112837,0,3822582,0
251,953280,0,0,-902166,-51113,0,0,0
252,275050,0,0,-264742,-10308,0,0,0
253,6515048,0,0,-5997924,-517125,0,0,0
254,5373219,0,0,-2541024,-410518,0,-2421677,0
255,4368965,0,0,-2936779,-364085,0,-1068101,0
256,22015796,0,0,-3305106,-5398110,0,-13312580,0
257,7643243,0,0,-5674280,-1086719,0,-882243,0
258,26207182,0,0,-6765967,-16438519,0,-3002696,0
259,9420633,0,0,-10898571,-4478188,0,5956126,0
260,1566152,0,0,-13089683,-74565,0,11598096,0
261,3236704,0,0,-6171781,-197999,0,3133076,0
262,473234,0,0,-455499,-17736,0,0,0
263,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
265,4104420,0,0,-1735359,-309805,0,-2059256,0
266,21749833,0,0,-3421885,-4349708,0,-13978240,0
267,42165816,0,0,-4296750,-33219264,0,-4649802,0
268,10321008,0,0,-3882586,-6890031,0,451609,0
269,2543407,0,0,-5159989,-178433,0,2795015,0
270,7929942,0,0,-8656278,-586974,0,1313309,0
271,4537551,0,0,-11740366,-319161,0,7521977,0
272,10391819,0,0,-14012434,-844563,0,4465178,0
273,1142727,0,0,-5210404,-72534,0,4140211,0
274,8806442,0,0,-5730335,-701199,0,-2374907,0
275,2466918,0,0,-4707380,-134445,0,2374907,0
276,9038497,0,0,-3059673,-709119,0,-5269705,0
277,830657,0,0,-6067666,-32696,0,5269705,0
278,2605596,0,0,-2191618,-206138,0,-207839,0
279,3357496,0,0,-3303316,-262019,0,207839,0
280,9409530,0,0,-4118860,-785802,0,-4504868,0
281,20517177,0,0,-4516586,-4356270,0,-11644321,0
282,20019887,0,0,-8541704,-7310998,0,-4167185,0
283,1301075,0,0,-11675765,-80892,0,10455583,0
284,3609679,0,0,-11663236,-254366,0,8307924,0
285,1754142,0,0,-3218829,-88181,0,1552868,0
286,1155908,0,0,-1112588,-43320,0,0,0
287,1551351,0,0,-1457570,-93781,0,0,0
288,11477967,0,0,-2782817,-1045973,0,-7649177,0
289,16264420,0,0,-7773405,-2301904,0,-6189111,0
290,11988701,0,0,-3297418,-4428175,0,-4263108,0
291,25719979,0,0,-2476336,-21032790,0,-2210854,0
292,6489672,0,0,-4630877,-3752555,0,1893761,0
293,43825341,0,0,-6264650,-39869260,0,2308569,0
294,4859104,0,0,-8904665,-331061,0,4376622,0
295,2453973,0,0,-9531574,-170687,0,7248287,0
296,9461064,0,0,-12457860,-662984,0,3659781,0
297,2412604,0,0,-3085305,-152529,0,825231,0
298,3261284,0,0,-3091944,-169339,0,0,0
299,1597553,0,0,-1537681,-59872,0,0,0
300,314326,0,0,-302546,-11780,0,0,0
301,2661520,0,0,-2176340,-171545,0,-313636,0
302,4558693,0,0,-3413420,-352349,0,-792924,0
303,41828780,0,0,-1815946,-20513098,0,-19499737,0
304,42330988,0,0,-2252462,-40117362,0,38836,0
305,9149336,0,0,-4089118,-4940380,0,-119838,0
306,29768289,0,0,-7936693,-24944653,0,3113056,0
307,7533512,0,0,-13984672,-530878,0,6982038,0
308,6124661,0,0,-13313229,-396941,0,7585509,0
309,2190142,0,0,-5058312,-138525,0,3006695,0
310,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0
313,40429130,0,0,-3918584,-15826376,0,-20684170,0
314,11164614,0,0,-3773406,-7388080,0,-3128,0
315,20064140,0,0,-1434880,-18629259,0,0,0
316,37395714,0,0,-1654514,-36281574,0,540373,0
317,37867896,0,0,-3994322,-33586562,0,-287012,0
318,11660911,0,0,-7521828,-4517819,0,378735,0
319,11349354,0,0,-11791023,-3073321,0,3514990,0
320,3030839,0,0,-15249306,-217938,0,12436406,0
321,2612140,0,0,-6544245,-171700,0,4103804,0
322,0,0,0,0,0,0,0,0
323,3609679,0,0,-3372099,-237579,0,0,0
324,801024,0,0,-766553,-34471,0,0,0
325,1844315,0,0,-1698828,-145488,0,0,0
326,14003986,0,0,-2514910,-1290887,0,-10198188,0
327,3762448,0,0,-1764015,-605363,0,-1393070,0
328,10275035,0,0,-2454893,-3238489,0,-4581653,0
329,2674408,0,0,-4976258,-177470,0,2479320,0
330,11845404,0,0,-8477156,-1859969,0,-1508279,0
331,11746338,0,0,-11687182,-1569770,0,1510615,0
332,13858377,0,0,-16435549,-1006988,0,3584159,0
333,301869,0,0,-10397652,-11313,0,10107096,0
334,1460095,0,0,-1372813,-87281,0,0,0
335,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0
337,2908612,0,0,-2729605,-179007,0,0,0
338,16401213,0,0,-685803,-2275701,0,-13439709,0
339,17127778,0,0,-1768350,-8847935,0,-6511493,0
340,11660808,0,0,-2827050,-9025272,0,191514,0
341,31111816,0,0,-3545677,-26638529,0,-927610,0
342,6448462,0,0,-8340282,-657126,0,2548945,0
343,7882492,0,0,-12091926,-939408,0,5148843,0
344,7886695,0,0,-14748860,-514013,0,7376178,0
345,0,0,0,-5613332,0,0,5613332,0
346,0,0,0,0,0,0,0,0
347,7264308,0,0,-6699268,-565040,0,0,0
348,6148836,0,0,-4353724,-428745,0,-1366368,0
349,2729183,0,0,-3891650,-203900,0,1366368,0
350,2904158,0,0,-282080,-251793,0,-2370284,0
351,15244065,0,0,-1930269,-2328121,0,-10985675,0
352,15933425,0,0,-2339697,-7284462,0,-6309266,0
353,283413,0,0,-5850901,-11023,0,5578510,0
354,2168073,0,0,-8399038,-122839,0,6353805,0
