Date,PRCP_mm_cal,PRCP_mm_fj,PRCP_mm_et,PRCP_mm_gv,PRCP_mm_yr,PRCP_mm_y2,PRCP_mm_orig,mean_PRCP_fjcal,month_day1,water_year,fj_interp,cal_interp,gv_interp,interp_cal_fj_gv_mean,interp_cal_fj_mean,interp_cal_gv_mean,stitched
1984-02-07,0,0,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-08,1.8,0.5,NA,0,0,NA,NA,1.15,1984-02-01,1984,0.5,1.8,0,0.766666666666667,1.15,0.9,1.15
1984-02-09,2.3,0.8,NA,0,2.3,NA,NA,1.55,1984-02-01,1984,0.8,2.3,0,1.03333333333333,1.55,1.15,1.55
1984-02-10,0.5,1,NA,0,1,NA,NA,0.75,1984-02-01,1984,1,0.5,0,0.5,0.75,0.25,0.75
1984-02-11,1,NA,NA,2.5,0.5,NA,NA,1,1984-02-01,1984,1.3089070251706,1,2.5,1.6029690083902,1.1544535125853,1.75,1.1544535125853
1984-02-12,1.5,NA,NA,0,1,NA,NA,1.5,1984-02-01,1984,0,1.5,0,0.5,0.75,0.75,0.75
1984-02-13,17,NA,NA,27.9,13,NA,NA,17,1984-02-01,1984,14.6074024009039,17,27.9,19.8358008003013,15.803701200452,22.45,15.803701200452
1984-02-14,0,9.7,NA,25.4,13.2,NA,NA,4.85,1984-02-01,1984,9.7,0,25.4,11.7,4.85,12.7,4.85
1984-02-15,4.1,5.1,NA,7.6,4.6,NA,NA,4.6,1984-02-01,1984,5.1,4.1,7.6,5.6,4.6,5.85,4.6
1984-02-16,5.1,8.9,NA,0,5.6,NA,NA,7,1984-02-01,1984,8.9,5.1,0,4.66666666666667,7,2.55,7
1984-02-17,0,0,NA,0,1.3,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-18,0,NA,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-19,0.5,NA,NA,0,0,NA,NA,0.5,1984-02-01,1984,0,0.5,0,0.166666666666667,0.25,0.25,0.25
1984-02-20,1,NA,NA,0,1.8,NA,NA,1,1984-02-01,1984,0,1,0,0.333333333333333,0.5,0.5,0.5
1984-02-21,4.6,NA,NA,17.8,3,NA,NA,4.6,1984-02-01,1984,9.31941801921468,4.6,17.8,10.5731393397382,6.95970900960734,11.2,6.95970900960734
1984-02-22,0,0.8,NA,0,1,NA,NA,0.4,1984-02-01,1984,0.8,0,0,0.266666666666667,0.4,0,0.4
1984-02-23,0,0,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-24,3.6,2.5,NA,7.6,2.5,NA,NA,3.05,1984-02-01,1984,2.5,3.6,7.6,4.56666666666667,3.05,5.6,3.05
1984-02-25,1.8,NA,NA,0,1.3,NA,NA,1.8,1984-02-01,1984,0,1.8,0,0.6,0.9,0.9,0.9
1984-02-26,0,NA,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-27,0,NA,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-28,0,0,NA,0,0,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-02-29,0,0,NA,0,NA,NA,NA,0,1984-02-01,1984,0,0,0,0,0,0,0
1984-03-01,0,0.3,NA,7.6,0.3,NA,NA,0.15,1984-03-01,1984,0.3,0,7.6,2.63333333333333,0.15,3.8,0.15
1984-03-02,0,0.3,NA,0,0,NA,NA,0.15,1984-03-01,1984,0.3,0,0,0.1,0.15,0,0.15
1984-03-03,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-04,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-05,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-06,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-07,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-08,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-09,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-10,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-11,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-12,0,0.3,NA,0,0,NA,NA,0.15,1984-03-01,1984,0.3,0,0,0.1,0.15,0,0.15
1984-03-13,15.7,7.4,NA,16.5,6.4,NA,NA,11.55,1984-03-01,1984,7.4,15.7,16.5,13.2,11.55,16.1,11.55
1984-03-14,3,16.3,NA,0,12.2,NA,NA,9.65,1984-03-01,1984,16.3,3,0,6.43333333333333,9.65,1.5,9.65
1984-03-15,3,2,NA,7.6,2.3,NA,NA,2.5,1984-03-01,1984,2,3,7.6,4.2,2.5,5.3,2.5
1984-03-16,5.1,0.5,NA,0.8,0,NA,NA,2.8,1984-03-01,1984,0.5,5.1,0.8,2.13333333333333,2.8,2.95,2.8
1984-03-17,7.9,NA,NA,15.2,10.4,NA,NA,7.9,1984-03-01,1984,9.69418051102038,7.9,15.2,10.9313935036735,8.79709025551019,11.55,8.79709025551019
1984-03-18,0,NA,NA,0.5,0,NA,NA,0,1984-03-01,1984,0,0,0.5,0.166666666666667,0,0.25,0
1984-03-19,0,NA,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-20,0.5,0,NA,0,2.3,NA,NA,0.25,1984-03-01,1984,0,0.5,0,0.166666666666667,0.25,0.25,0.25
1984-03-21,1.3,0,NA,0,0,NA,NA,0.65,1984-03-01,1984,0,1.3,0,0.433333333333333,0.65,0.65,0.65
1984-03-22,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-23,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-24,0,NA,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-25,0,NA,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-26,0.3,NA,NA,0,3.6,NA,NA,0.3,1984-03-01,1984,3.35567786919936,0.3,0,1.21855928973312,1.82783893459968,0.15,1.82783893459968
1984-03-27,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-28,0,NA,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-29,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-30,0,0,NA,0,0,NA,NA,0,1984-03-01,1984,0,0,0,0,0,0,0
1984-03-31,1.3,0,NA,7.6,4.1,NA,NA,0.65,1984-03-01,1984,0,1.3,7.6,2.96666666666667,0.65,4.45,0.65
1984-04-01,0,NA,NA,NA,0.8,NA,NA,0,1984-04-01,1984,0.634497943212921,0,0,0.211499314404307,0.31724897160646,0,0.31724897160646
1984-04-02,0,4.1,NA,NA,0.3,NA,NA,2.05,1984-04-01,1984,4.1,0,2.37227036765265,2.15742345588422,2.05,1.18613518382632,2.05
1984-04-03,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-04,8.9,11.2,NA,NA,7.1,NA,NA,10.05,1984-04-01,1984,11.2,8.9,6.4803483213926,8.86011610713087,10.05,7.6901741606963,10.05
1984-04-05,4.8,1.3,NA,NA,4.3,NA,NA,3.05,1984-04-01,1984,1.3,4.8,0.752183287304498,2.28406109576817,3.05,2.77609164365225,3.05
1984-04-06,2,1.5,NA,NA,3,NA,NA,1.75,1984-04-01,1984,1.5,2,0.867903793043652,1.45596793101455,1.75,1.43395189652183,1.75
1984-04-07,0,NA,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-08,11.9,NA,NA,NA,8.1,NA,NA,11.9,1984-04-01,1984,6.42429167503082,11.9,6.51243369396011,8.27890845633031,9.16214583751541,9.20621684698006,9.16214583751541
1984-04-09,1,NA,NA,NA,0,NA,NA,1,1984-04-01,1984,0,1,0.5472633356269,0.515754445208967,0.5,0.77363166781345,0.5
1984-04-10,2.8,4.3,NA,NA,2,NA,NA,3.55,1984-04-01,1984,4.3,2.8,2.4879908733918,3.19599695779727,3.55,2.6439954366959,3.55
1984-04-11,0,1.3,NA,NA,2,NA,NA,0.65,1984-04-01,1984,1.3,0,0.752183287304498,0.684061095768166,0.65,0.376091643652249,0.65
1984-04-12,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-13,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-14,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-15,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-16,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-17,0.5,0,NA,NA,0,NA,NA,0.25,1984-04-01,1984,0,0.5,0,0.166666666666667,0.25,0.25,0.25
1984-04-18,1.3,1.3,NA,NA,0,NA,NA,1.3,1984-04-01,1984,1.3,1.3,0.752183287304498,1.1173944291015,1.3,1.02609164365225,1.3
1984-04-19,0.3,3.3,NA,NA,1.5,NA,NA,1.8,1984-04-01,1984,3.3,0.3,1.90938834469603,1.83646278156534,1.8,1.10469417234802,1.8
1984-04-20,0,0.3,NA,NA,0.5,NA,NA,0.15,1984-04-01,1984,0.3,0,0.17358075860873,0.157860252869577,0.15,0.0867903793043652,0.15
1984-04-21,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-22,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-23,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-24,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-25,0,0,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-26,0,0,NA,NA,1.5,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-27,0.5,0,NA,NA,0,NA,NA,0.25,1984-04-01,1984,0,0.5,0,0.166666666666667,0.25,0.25,0.25
1984-04-28,0,NA,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-29,0,NA,NA,NA,0,NA,NA,0,1984-04-01,1984,0,0,0,0,0,0,0
1984-04-30,1.3,NA,NA,NA,1.5,NA,NA,1.3,1984-04-01,1984,1.18968364352423,1.3,0.71144233631497,1.06704199327973,1.24484182176211,1.00572116815748,1.24484182176211
1984-05-01,2.8,0.8,NA,1.8,1.5,NA,NA,1.8,1984-05-01,1984,0.8,2.8,1.8,1.8,1.8,2.3,1.8
1984-05-02,0,0.8,NA,0,0,NA,NA,0.4,1984-05-01,1984,0.8,0,0,0.266666666666667,0.4,0,0.4
1984-05-03,1.5,0.8,NA,0,1.5,NA,NA,1.15,1984-05-01,1984,0.8,1.5,0,0.766666666666667,1.15,0.75,1.15
1984-05-04,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-05,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-06,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-07,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-08,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-09,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-10,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-11,8.1,2,NA,0,2.5,NA,NA,5.05,1984-05-01,1984,2,8.1,0,3.36666666666667,5.05,4.05,5.05
1984-05-12,1.8,0,NA,0,0.3,NA,NA,0.9,1984-05-01,1984,0,1.8,0,0.6,0.9,0.9,0.9
1984-05-13,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-14,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-15,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-16,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-17,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-18,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-19,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-20,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-21,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-22,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-23,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-24,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-25,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-26,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-27,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-28,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-29,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-05-30,10.2,0,NA,0,0,NA,NA,5.1,1984-05-01,1984,0,10.2,0,3.4,5.1,5.1,5.1
1984-05-31,0,0,NA,0,0,NA,NA,0,1984-05-01,1984,0,0,0,0,0,0,0
1984-06-01,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-02,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-03,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-04,0.8,0.8,NA,0,0,NA,NA,0.8,1984-06-01,1984,0.8,0.8,0,0.533333333333333,0.8,0.4,0.8
1984-06-05,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-06,2.8,1.5,NA,0,2.3,NA,NA,2.15,1984-06-01,1984,1.5,2.8,0,1.43333333333333,2.15,1.4,2.15
1984-06-07,0.3,0,NA,0,0.3,NA,NA,0.15,1984-06-01,1984,0,0.3,0,0.1,0.15,0.15,0.15
1984-06-08,0.5,0,NA,0,0,NA,NA,0.25,1984-06-01,1984,0,0.5,0,0.166666666666667,0.25,0.25,0.25
1984-06-09,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-10,0,0.3,NA,0,0.3,NA,NA,0.15,1984-06-01,1984,0.3,0,0,0.1,0.15,0,0.15
1984-06-11,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-12,0.3,0,NA,0,0,NA,NA,0.15,1984-06-01,1984,0,0.3,0,0.1,0.15,0.15,0.15
1984-06-13,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-14,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-15,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-16,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-17,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-18,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-19,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-20,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-21,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-22,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-23,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-24,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-25,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-26,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-27,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-28,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-29,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-06-30,0,0,NA,0,0,NA,NA,0,1984-06-01,1984,0,0,0,0,0,0,0
1984-07-01,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-02,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-03,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-04,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-05,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-06,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-07,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-08,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-09,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-10,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-11,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-12,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-13,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-14,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-15,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-16,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-17,0,1.3,NA,17.8,0,NA,NA,0.65,1984-07-01,1984,1.3,0,17.8,6.36666666666667,0.65,8.9,0.65
1984-07-18,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-19,1.8,0,NA,0,0.8,NA,NA,0.9,1984-07-01,1984,0,1.8,0,0.6,0.9,0.9,0.9
1984-07-20,0,0,NA,0,0.8,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-21,0,NA,NA,2.5,0,NA,NA,0,1984-07-01,1984,0,0,2.5,0.833333333333333,0,1.25,0
1984-07-22,0,NA,NA,0,1.3,NA,NA,0,1984-07-01,1984,0.578287894969097,0,0,0.192762631656366,0.289143947484548,0,0.289143947484548
1984-07-23,0,NA,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-24,0,0.3,NA,0,0,NA,NA,0.15,1984-07-01,1984,0.3,0,0,0.1,0.15,0,0.15
1984-07-25,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-26,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-27,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-28,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-29,0,0,NA,0,7.6,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-30,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-07-31,0,0,NA,0,0,NA,NA,0,1984-07-01,1984,0,0,0,0,0,0,0
1984-08-01,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-02,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-03,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-04,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-05,0,0,NA,0,6.4,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-06,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-07,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-08,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-09,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-10,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-11,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-12,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-13,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-14,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-15,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-16,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-17,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-18,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-19,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-20,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-21,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-22,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-23,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-24,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-25,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-26,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-27,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-28,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-29,0,0,NA,0,0,NA,NA,0,1984-08-01,1984,0,0,0,0,0,0,0
1984-08-30,5.1,5.1,NA,1.8,2.5,NA,NA,5.1,1984-08-01,1984,5.1,5.1,1.8,4,5.1,3.45,5.1
1984-08-31,7.1,7.4,NA,0,8.9,NA,NA,7.25,1984-08-01,1984,7.4,7.1,0,4.83333333333333,7.25,3.55,7.25
1984-09-01,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-02,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-03,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-04,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-05,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-06,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-07,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-08,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-09,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-10,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-11,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-12,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-13,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-14,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-15,0,2,NA,NA,0.8,NA,NA,1,1984-09-01,1984,2,0,0,0.666666666666667,1,0,1
1984-09-16,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-17,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-18,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-19,2.5,1.3,NA,NA,0,NA,NA,1.9,1984-09-01,1984,1.3,2.5,1.50022672719297,1.76674224239766,1.9,2.00011336359649,1.9
1984-09-20,4.1,16.3,NA,NA,4.3,NA,NA,10.2,1984-09-01,1984,16.3,4.1,2.46037183259647,7.62012394419882,10.2,3.28018591629824,10.2
1984-09-21,0,0,NA,NA,1,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-22,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-23,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-24,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-25,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-26,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-27,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-28,0,0,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-29,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-09-30,0,NA,NA,NA,0,NA,NA,0,1984-09-01,1984,0,0,0,0,0,0,0
1984-10-01,0.5,1.8,NA,NA,0,NA,NA,1.15,1984-10-01,1985,1.8,0.5,0.363821534718796,0.887940511572932,1.15,0.431910767359398,1.15
1984-10-02,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
1984-10-03,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
1984-10-04,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
1984-10-05,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
1984-10-06,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
1984-10-07,0,0,NA,NA,0,NA,NA,0,1984-10-01,1985,0,0,0,0,0,0,0
