Source,Year,FA_Tim,FA_Mag,FA_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_BFL_Dur,Wet_Tim,Peak_2,Peak_5,Peak_10,Peak_Dur_2,Peak_Dur_5,Peak_Dur_10,Peak_Fre_2,Peak_Fre_5,Peak_Fre_10,SP_Tim,SP_Mag,SP_ROC,SP_Dur,DS_Mag_50,DS_Mag_90,DS_Dur_WS,DS_Tim,DS_7d_Low_Mag,DS_7d_Low_Tim,DS_No_Flow_Tim,DS_No_Flow_Dur,Overall_Int_Class,Int_Class,WYT,Avg,Std,CV
fj_irr_eff_minus_0.1_update_2025-09-30,1993,72,74.2478811,20,528.9862411,1003.632407,133,110,2122.221206,3743.386639772898,6098.3598254677645,5,,,2,,,243,2401.507289,0.054555225,64,,,,307,13.07448595,331,,,Perennial,Perennial,moderate,478.7969147678283,573.0906326257509,1.196938858521355
fj_irr_eff_minus_0.1_update_2025-09-30,1994,73,179.4378233,72,,,,,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,222,332.7641742,0.053513989740984765,35,7.050833174,10.37677216835792,185,257,4.637223195772721,331,,,Perennial,Perennial,dry,126.87798777695551,113.05387298261778,0.8910440255512267
fj_irr_eff_minus_0.1_update_2025-09-30,1995,,,,12.73725873378058,1000.9910821013721,114,76,2122.221206,3743.386639772898,6098.3598254677645,17,2,,6,1,,190,1656.293227,0.049961036440969726,136,56.3443301,582.2975645,129,326,26.006491476639372,331,,,Perennial,Perennial,wet,663.3914739762313,770.6124383578717,1.1616254784508764
fj_irr_eff_minus_0.1_update_2025-09-30,1996,74,2051.075028,3,968.5657436586492,1240.354302,119,89,2122.221206,3743.386639772898,6098.3598254677645,12,,,3,,,208,1917.103485,0.059803046,82,594.6050611,1599.3649620031404,279,290,8.27267364,332,,,Perennial,Perennial,wet,654.6144350098922,677.3429878018766,1.0347205187915554
fj_irr_eff_minus_0.1_update_2025-09-30,1997,50,1592.111558,49,,,,203,2122.221206,3743.386639772898,6098.3598254677645,15,7,4,2,2,1,124,1794.007961,0.025430458780781547,41,163.083127,623.8972896262427,302,165,37.56713360326357,299,,,Perennial,Perennial,wet,699.8556494,1247.9032073976261,1.7830865670717926
fj_irr_eff_minus_0.1_update_2025-09-30,1998,58,286.7412462,5,911.9096962254816,1283.427364,119,101,2122.221206,3743.386639772898,6098.3598254677645,9,2,,2,1,,220,1803.936941,0.050078615,107,544.3379845,1399.9233132700822,189,327,28.68579451516024,331,,,Perennial,Perennial,wet,734.8146845508969,742.9137150633987,1.0110218680747403
fj_irr_eff_minus_0.1_update_2025-09-30,1999,55,1542.036669,53,758.3026714554545,1031.095629748655,90,150,2122.221206,3743.386639772898,6098.3598254677645,1,,,1,,,240,1555.920279,0.058550667,63,67.87324041,764.2345382,198,303,12.074743270744298,332,,,Perennial,Perennial,wet,637.6864599049209,523.7802477097894,0.8213758338037866
fj_irr_eff_minus_0.1_update_2025-09-30,2000,62,270.9863678,61,890.6524903510532,979.6644976,62,135,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,197,1553.931376,0.046518791,107,47.84001473,138.7188742252205,216,304,10.119586509522819,333,,,Perennial,Perennial,moderate,458.0080286207743,429.8626376668234,0.9385482585562818
fj_irr_eff_minus_0.1_update_2025-09-30,2001,,,,158.3776585787776,212.3254998338935,74,154,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,228,252.5439085,0.087572215,24,10.372416897157951,696.8257918861788,304,252,4.866911119697047,331,,,Perennial,Perennial,dry,96.67945848114948,108.63029945743037,1.1236130318066588
fj_irr_eff_minus_0.1_update_2025-09-30,2002,68,48.12779248,67,836.6035400168694,890.7351365,7,190,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,197,1291.200883,0.050351966,87,9.676308409916295,23.897625263516602,158,284,6.639873045411118,331,,,Perennial,Perennial,moderate,295.0397612725006,330.60209547903867,1.1205340393889909
fj_irr_eff_minus_0.1_update_2025-09-30,2003,,,,709.1855819,1149.856913,101,76,2122.221206,3743.386639772898,6098.3598254677645,8,,,5,,,177,2152.698091,0.048008656,134,59.46553354,408.9974197,155,311,54.87208686893642,365,,,Perennial,Perennial,wet,648.2565892982101,636.2219082793356,0.9814353124710957
fj_irr_eff_minus_0.1_update_2025-09-30,2004,67,520.5450548,9,590.2485064,897.1429501,83,100,2122.221206,3743.386639772898,6098.3598254677645,2,,,1,,,183,1046.853921,0.045961197,102,14.4755661,369.8073116,195,285,7.885329960721254,331,,,Perennial,Perennial,moderate,420.8164313435185,433.23582042765617,1.0295126049248764
fj_irr_eff_minus_0.1_update_2025-09-30,2005,70,1143.489932,14,604.0568681263027,780.460103,117,114,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,231,1468.065848,0.051755978,73,14.51202911143425,643.1277238300992,140,304,9.079387862,331,,,Perennial,Perennial,dry,408.1583545835697,384.40022757896327,0.9417918885211941
fj_irr_eff_minus_0.1_update_2025-09-30,2006,36,73.01469621,35,1802.983526519642,2470.408289,47,78,2122.221206,3743.386639772898,6098.3598254677645,41,7,2,4,2,1,125,3412.968802,0.040836135,35,172.3839312,1335.415581037412,277,160,13.515421158713256,356,,,Perennial,Perennial,wet,899.4311053,1109.8536749360585,1.233950736612379
fj_irr_eff_minus_0.1_update_2025-09-30,2007,47,373.1805881,1,404.9271554,640.2639005,106,71,2122.221206,3743.386639772898,6098.3598254677645,3,1,,1,1,,177,991.4527296,0.053496280460375696,93,10.44646284294345,22.34036711497543,138,270,7.541146316687549,330,,,Perennial,Perennial,moderate,360.39466049852166,464.9454326781959,1.2901007801698636
fj_irr_eff_minus_0.1_update_2025-09-30,2008,20,36.78727692,19,73.03206252021458,497.8992795,199,42,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,241,1153.520482,0.067709087,52,22.35963781,230.5574539347258,217,293,9.920103719903675,333,,,Perennial,Perennial,dry,357.5996077515118,379.2084461887548,1.060427466833964
fj_irr_eff_minus_0.1_update_2025-09-30,2009,45,126.2331102,44,420.2160865370378,570.3538581196525,92,144,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,236,796.0022349,0.059698072,51,15.81819867,516.5429057503054,257,287,7.394822961206018,330,,,Perennial,Perennial,dry,246.5140210202791,262.21938845735366,1.063709834
fj_irr_eff_minus_0.1_update_2025-09-30,2010,72,55.7628643,71,590.2595504429164,931.9647851210605,70,178,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,248,2036.512224,0.058140256767048926,65,97.328691,897.3963941102315,160,313,9.676875996256003,332,,,Perennial,Perennial,moderate,392.53530449646667,411.18043215145076,1.0474992374989087
fj_irr_eff_minus_0.1_update_2025-09-30,2011,39,379.6307262,38,548.7786199644308,1028.057731,158,107,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,265,1376.605766,0.047357729,72,75.55487937,113.0078745440978,115,337,51.09845138361571,337,,,Perennial,Perennial,moderate,645.5807974489713,466.93314440781546,0.7232760736578806
fj_irr_eff_minus_0.1_update_2025-09-30,2012,,,,189.7557160546102,475.4858698,143,86,2122.221206,3743.386639772898,6098.3598254677645,1,,,1,,,229,1330.828803,0.058421606,66,16.29569956,524.6841953413268,187,295,8.241016329777061,332,,,Perennial,Perennial,moderate,359.7476962165162,444.4178387270373,1.2353597907672544
fj_irr_eff_minus_0.1_update_2025-09-30,2013,52,123.1913484,51,378.609314,491.0763551,105,116,2122.221206,3743.386639772898,6098.3598254677645,1,,,1,,,221,635.2384681,0.055834321465676434,48,11.02493078,42.59492918907217,173,269,8.005415242843005,330,,,Perennial,Perennial,moderate,284.15767812983563,314.83304443067743,1.1079519177617498
fj_irr_eff_minus_0.1_update_2025-09-30,2014,,,,58.13663037,97.33232260239075,104,76,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,180,606.5465276,0.042934393,64,8.862640707775281,630.9000164,246,244,6.507554279248541,329,,,Perennial,Perennial,dry,135.2035092980223,232.72362845746812,1.7212839346091757
fj_irr_eff_minus_0.1_update_2025-09-30,2015,54,103.9921537,53,713.8173416148804,933.5067771560696,6,124,2122.221206,3743.386639772898,6098.3598254677645,5,2,1,1,1,1,130,6209.847084,0.036537465,63,12.26025744,1031.904290656696,329,193,6.375971702435382,330,,,Perennial,Perennial,moderate,327.5785076980988,575.3708124120112,1.7564363927754425
fj_irr_eff_minus_0.1_update_2025-09-30,2016,71,167.3333534,70,1260.982139,1721.420584,39,156,2122.221206,3743.386639772898,6098.3598254677645,10,,,5,,,195,1859.300243,0.057151536671435424,95,13.86052113,499.12618623558416,145,290,9.709452374967915,332,,,Perennial,Perennial,wet,531.4634799342464,654.2973389776539,1.2311237999995874
fj_irr_eff_minus_0.1_update_2025-09-30,2017,18,159.7686861,17,843.2345839868559,1456.059209178085,148,69,2122.221206,3743.386639772898,6098.3598254677645,31,3,1,6,1,1,217,2180.612209,0.052438037071052795,90,54.24480776,257.0586107,161,307,14.824874638132856,332,,,Perennial,Perennial,wet,948.2766494182866,924.0825867122144,0.9744862823302526
fj_irr_eff_minus_0.1_update_2025-09-30,2018,41,112.1957876,40,253.4024194887924,352.4068335,107,102,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,209,651.8390592,0.061940690798084605,58,9.607476895,20.78109876895044,175,267,6.922504591620628,330,,,Perennial,Perennial,dry,216.77050094254002,228.70321219389868,1.0550476711520895
fj_irr_eff_minus_0.1_update_2025-09-30,2019,,,,179.3154833483344,781.7966241,145,76,2122.221206,3743.386639772898,6098.3598254677645,2,,,1,,,221,1453.731323,0.054536428,76,44.27030276,159.4424162,183,297,10.565170368419057,331,,,Perennial,Perennial,moderate,466.7789644158066,547.8840755892885,1.173754855
fj_irr_eff_minus_0.1_update_2025-09-30,2020,75,152.7045511,3,170.4694087,242.0645918,117,114,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,231,358.7256656,0.057162266,39,9.378224828,12.75028069016126,172,270,6.752920268598613,331,,,Perennial,Perennial,dry,133.8028992192078,126.38219615736688,0.9445400428156369
fj_irr_eff_minus_0.1_update_2025-09-30,2021,,,,41.26929671081723,261.6399898,142,76,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,218,310.5937449,0.07225427,36,10.74038367,173.8011406419061,209,254,6.818270094475344,300,,,Perennial,Perennial,dry,111.81563087127158,128.95899648152238,1.1533181494990374
fj_irr_eff_minus_0.1_update_2025-09-30,2022,36,52.00349132,35,239.2500855858714,277.7106421,134,97,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,231,311.6956688,0.045129313509429704,58,23.16983106,51.18261496975025,153,289,14.48334590029674,335,,,Perennial,Perennial,moderate,156.75530142156833,118.84426340363748,0.7581514776589586
fj_irr_eff_minus_0.1_update_2025-09-30,2023,,,,351.1248743324785,667.5777312,166,76,2122.221206,3743.386639772898,6098.3598254677645,,,,,,,242,1615.479036,0.062687788,56,34.151312534336896,75.02991091,146,298,10.011073262127935,331,,,Perennial,Perennial,wet,435.38910486479267,494.8310298,1.1365259815780338
fj_irr_eff_minus_0.1_update_2025-09-30,2024,,,,388.3742015683845,890.3019187,152,78,2122.221206,3743.386639772898,6098.3598254677645,1,,,1,,,230,1658.630984,0.065750871,61,31.87722334,1099.3418895028008,198,291,9.42267591,333,,,Perennial,Perennial,unknown,490.4798569901294,515.0262295987865,1.0500456282940709
fj_irr_eff_minus_0.1_update_2025-09-30,2025,54,623.1470778,53,1100.203816699865,1351.022497452825,76,123,2122.221206,3743.386639772898,6098.3598254677645,14,,,3,,,199,1834.865477,0.053337119,95,33.32238902,1123.5572791215995,195,294,,,,,,,unknown,699.6119655572875,736.7810993034758,1.0531282133183366
fj_maxMAR_fields2024_update_2025-09-30,1991,,,,,,,,2092.602256,3728.2040307135635,6020.727479,,,,,,,237,377.7848564,0.045355113,45,19.45314222593615,347.6327872,276,282,6.9977350501870585,330,,,Perennial,Perennial,dry,141.22106442573838,112.92499597619148,0.7996328057389308
fj_maxMAR_fields2024_update_2025-09-30,1992,68,95.64058657,67,474.7714018,614.1780925,21,192,2092.602256,3728.2040307135635,6020.727479,,,,,,,213,539.8577632,0.047597536023458155,52,10.46179345,119.3806506,211,265,6.4413740215089055,332,,,Perennial,Perennial,dry,141.51234056937483,182.39212401314967,1.2888778694444247
fj_maxMAR_fields2024_update_2025-09-30,1993,72,75.69094302,20,514.7779898813639,1005.944414,133,110,2092.602256,3728.2040307135635,6020.727479,5,,,2,,,243,2417.197588,0.054116568741411956,64,,,,307,11.877724157935143,333,,,Perennial,Perennial,moderate,478.27652063462176,572.1606375806807,1.196296729811208
fj_maxMAR_fields2024_update_2025-09-30,1994,73,181.6227262,72,,,,,2092.602256,3728.2040307135635,6020.727479,,,,,,,222,354.2994789,0.059849150024841126,37,7.082591033,10.29102349788668,183,259,4.794901431143683,331,,,Perennial,Perennial,dry,126.8089547467731,111.78775936123704,0.8815446794311006
fj_maxMAR_fields2024_update_2025-09-30,1995,,,,13.046207665373421,1001.267509290388,114,76,2092.602256,3728.2040307135635,6020.727479,17,2,,6,1,,190,1660.291346,0.050539145,135,54.71308065495075,570.3540175261342,130,325,24.339515008573528,332,,,Perennial,Perennial,wet,662.9287877397561,765.2110545,1.1542884675528053
fj_maxMAR_fields2024_update_2025-09-30,1996,74,2041.422966,3,966.5237466253817,1238.456834,119,89,2092.602256,3728.2040307135635,6020.727479,13,,,3,,,208,1918.262043,0.059938114,83,612.0785661,1601.938436596476,278,291,8.239167565,332,,,Perennial,Perennial,wet,654.8824888736939,675.1051887765072,1.030879891043649
fj_maxMAR_fields2024_update_2025-09-30,1997,50,1615.990486,49,,,,203,2092.602256,3728.2040307135635,6020.727479,16,7,4,3,2,1,124,1779.337046,0.025871741457144385,38,164.1965568,636.8066273711308,303,162,36.238712037091084,299,,,Perennial,Perennial,wet,698.7088496189089,1235.345988793521,1.7680411368301772
fj_maxMAR_fields2024_update_2025-09-30,1998,58,278.2226333,5,897.7855626,1265.827989,121,99,2092.602256,3728.2040307135635,6020.727479,10,2,,2,1,,220,1832.319674,0.052898247,106,541.7065309577655,1388.460185,190,326,25.182017270423884,331,,,Perennial,Perennial,wet,734.5568599426663,741.983811,1.0101107912172862
fj_maxMAR_fields2024_update_2025-09-30,1999,55,1523.37438,54,767.7071838433897,1034.358558,90,150,2092.602256,3728.2040307135635,6020.727479,1,,,1,,,240,1587.855732,0.061614536,63,70.0987,748.5270893890522,198,303,11.589716584330212,332,,,Perennial,Perennial,wet,638.9662104619606,522.8748788622726,0.8183138173836201
fj_maxMAR_fields2024_update_2025-09-30,2000,62,272.1752255,61,879.3900054948517,967.8060655013595,62,135,2092.602256,3728.2040307135635,6020.727479,,,,,,,197,1553.653723,0.048458292348340495,106,48.05956037,133.24043762447482,214,303,9.844543587712021,333,,,Perennial,Perennial,moderate,456.33454831655644,426.02794106647093,0.9335868665611923
fj_maxMAR_fields2024_update_2025-09-30,2001,,,,160.3262965491396,205.8282572,77,151,2092.602256,3728.2040307135635,6020.727479,,,,,,,228,278.9737321,0.081131195,25,10.16320999,684.7822806661496,303,253,5.013822702614025,330,,,Perennial,Perennial,dry,96.42125915066482,104.75728429644005,1.0864542240912827
fj_maxMAR_fields2024_update_2025-09-30,2002,68,47.81652067,67,846.1373147122516,900.4709487,7,190,2092.602256,3728.2040307135635,6020.727479,,,,,,,197,1304.100668,0.049910208,87,9.570141240556826,27.960788295362054,158,284,6.642419461775992,331,,,Perennial,Perennial,moderate,296.1535080794131,327.56665693073575,1.1060704938295016
fj_maxMAR_fields2024_update_2025-09-30,2003,,,,773.5965094530485,1079.930071159255,166,76,2092.602256,3728.2040307135635,6020.727479,8,,,5,,,242,1503.175412,0.052701863,63,50.35740685,88.10241099523313,125,305,35.38600776039847,330,,,Perennial,Perennial,wet,645.6975445737917,634.3652856143702,0.9824495864129364
fj_maxMAR_fields2024_update_2025-09-30,2004,55,94.98700773,2,387.6808520394835,689.9345107,132,64,2092.602256,3728.2040307135635,6020.727479,1,,,1,,,196,1031.483458,0.046470008,89,14.43004983,363.56455562085756,195,285,7.826435396674046,331,,,Perennial,Perennial,moderate,422.34483414010896,431.65334260730145,1.0220400670607102
fj_maxMAR_fields2024_update_2025-09-30,2005,70,1153.965921,21,604.6377208223082,770.4560383,117,114,2092.602256,3728.2040307135635,6020.727479,,,,,,,231,1482.525161,0.052776889,74,14.30791504,624.5389988122272,139,305,9.01867256,331,,,Perennial,Perennial,dry,407.2396739734528,382.4051215891554,0.9390173552051406
fj_maxMAR_fields2024_update_2025-09-30,2006,36,74.26331083,35,1800.204458438098,2442.245046,47,78,2092.602256,3728.2040307135635,6020.727479,42,6,2,4,1,1,125,3387.174586,0.040787519,35,180.6075317,1347.012533391424,277,160,13.264208688478856,336,,,Perennial,Perennial,wet,899.1079638592414,1103.8926448791135,1.2277642833246352
fj_maxMAR_fields2024_update_2025-09-30,2007,47,375.0214796,1,400.0177647864442,631.2840429,105,71,2092.602256,3728.2040307135635,6020.727479,3,1,,1,1,,176,984.1158623,0.055223327126778354,94,10.147117293543001,23.18676403336179,138,270,7.485795247790958,330,,,Perennial,Perennial,moderate,360.31611813877066,461.6671344835486,1.2812836041537947
fj_maxMAR_fields2024_update_2025-09-30,2008,19,45.80721014,18,85.40393229118885,484.6429547,199,42,2092.602256,3728.2040307135635,6020.727479,,,,,,,241,1171.186481,0.067012553,52,26.11555249,233.04760553376582,217,293,9.689799307467993,332,,,Perennial,Perennial,dry,357.3700639,381.6137293281219,1.0678391053146745
fj_maxMAR_fields2024_update_2025-09-30,2009,45,141.0041807,44,417.9131002194272,562.5890866,92,144,2092.602256,3728.2040307135635,6020.727479,,,,,,,236,809.9836549,0.058823365,50,15.61616648744255,501.7127485,258,286,7.385256528618569,330,,,Perennial,Perennial,dry,246.41067223254774,261.52044431193167,1.0613194710378624
fj_maxMAR_fields2024_update_2025-09-30,2010,72,55.74695635,71,590.5580574733486,929.0975734297106,70,178,2092.602256,3728.2040307135635,6020.727479,,,,,,,248,2069.114528,0.058487324,66,102.3846048,879.1739157029132,159,314,9.660282598958313,332,,,Perennial,Perennial,moderate,392.7216276458258,413.2811291,1.052351335020784
fj_maxMAR_fields2024_update_2025-09-30,2011,39,378.8099872,38,541.3589185562141,1028.686466,158,107,2092.602256,3728.2040307135635,6020.727479,,,,,,,265,1391.2542,0.048291653,72,75.02345494,114.2765008120144,117,337,49.723767837548124,337,,,Perennial,Perennial,moderate,643.7696398380144,466.9291212680946,0.7253046623720614
fj_maxMAR_fields2024_update_2025-09-30,2012,,,,201.0453311,490.6321424,141,88,2092.602256,3728.2040307135635,6020.727479,1,,,1,,,229,1348.533467,0.058681016,66,21.31298997,505.9141229698811,187,295,8.284983498629822,332,,,Perennial,Perennial,moderate,360.1379773265358,442.6465247774817,1.229102601351414
fj_maxMAR_fields2024_update_2025-09-30,2013,52,124.0316944,51,375.1951027,490.9492386,105,116,2092.602256,3728.2040307135635,6020.727479,1,,,1,,,221,660.0497601,0.058243917954385264,47,10.94239970603585,43.68821200549877,174,268,7.987078709389839,330,,,Perennial,Perennial,moderate,282.61066190710767,313.01036343481974,1.1075674262342736
fj_maxMAR_fields2024_update_2025-09-30,2014,,,,58.29416729905283,117.361369,104,76,2092.602256,3728.2040307135635,6020.727479,,,,,,,180,602.6457692,0.042016356,68,8.748089166,557.0940672679577,227,248,6.676517734460244,330,,,Perennial,Perennial,dry,134.22216718575683,223.1989028265987,1.6629064148375914
fj_maxMAR_fields2024_update_2025-09-30,2015,54,105.2289437,24,441.8692091,569.030253,21,109,2092.602256,3728.2040307135635,6020.727479,5,2,1,1,1,1,130,6117.020602,0.036004273428020366,63,13.25542638,1026.400140155476,329,193,6.624963051,330,,,Perennial,Perennial,moderate,326.89744262843845,567.6759135967501,1.7365566063543292
fj_maxMAR_fields2024_update_2025-09-30,2016,71,195.8845094,70,1282.832393741122,1714.437763,39,156,2092.602256,3728.2040307135635,6020.727479,10,,,5,,,195,1905.862058,0.057172881,95,13.49286316,486.4165602884554,145,290,9.497415478233895,332,,,Perennial,Perennial,wet,534.0501641,653.8342403681382,1.2242936794543804
fj_maxMAR_fields2024_update_2025-09-30,2017,18,154.8954706,17,823.7176391121675,1453.626809,148,69,2092.602256,3728.2040307135635,6020.727479,31,3,1,6,1,1,217,2196.909683,0.052273504015291836,90,54.1975417,250.344892,161,307,15.737195712856057,331,,,Perennial,Perennial,wet,946.5377931,921.9525332,0.9740261190700801
fj_maxMAR_fields2024_update_2025-09-30,2018,41,113.1850275,40,254.8648301,352.4937774958805,116,102,2092.602256,3728.2040307135635,6020.727479,,,,,,,218,449.5481463,0.059035158,51,9.659900374,21.04886961376902,173,269,7.155624075814321,330,,,Perennial,Perennial,dry,215.42901442750917,222.36854406093147,1.0322126044714253
fj_maxMAR_fields2024_update_2025-09-30,2019,,,,186.8609254069514,769.5503642,145,76,2092.602256,3728.2040307135635,6020.727479,2,,,1,,,221,1472.938046,0.056755011068336664,74,43.91126623,160.84722875732982,185,295,10.570341152670185,331,,,Perennial,Perennial,moderate,467.63645551245594,547.3116355016721,1.170378461837208
fj_maxMAR_fields2024_update_2025-09-30,2020,75,166.1413567,3,163.7018080980902,235.4922421,117,114,2092.602256,3728.2040307135635,6020.727479,,,,,,,231,373.4392395,0.060887725924361646,40,9.355806759,12.96355475,171,271,6.926012993988967,331,,,Perennial,Perennial,dry,133.2316909001315,123.61155824709458,0.9277939611210967
fj_maxMAR_fields2024_update_2025-09-30,2021,,,,52.35321401724889,250.7102353,142,76,2092.602256,3728.2040307135635,6020.727479,,,,,,,218,332.5572523,0.071299697,38,10.46079982,161.90358117924382,207,256,6.788731547861544,300,,,Perennial,Perennial,dry,112.6132543725985,127.4251669682997,1.1315290342883946
fj_maxMAR_fields2024_update_2025-09-30,2022,35,52.81029657,34,231.2546901206431,270.5011896958375,134,97,2092.602256,3728.2040307135635,6020.727479,,,,,,,231,327.781058,0.046022288015947196,60,28.20013394,52.11216975,151,291,15.124744448008613,330,,,Perennial,Perennial,moderate,155.7292654,115.49641040761529,0.7416487201576232
fj_maxMAR_fields2024_update_2025-09-30,2023,,,,353.5250271,665.6068131,166,76,2092.602256,3728.2040307135635,6020.727479,,,,,,,242,1636.708301,0.064988184,56,35.39356541,77.67624857,146,298,9.939142809690324,331,,,Perennial,Perennial,wet,438.3044130169302,497.3957694120045,1.1348180731020652
fj_maxMAR_fields2024_update_2025-09-30,2024,,,,388.4965407297009,886.4484918150611,152,78,2092.602256,3728.2040307135635,6020.727479,1,,,1,,,230,1684.895041,0.061613519,62,36.22594702,1096.5782061904306,197,292,9.944097081401157,333,,,Perennial,Perennial,unknown,491.1656244,512.3342036772491,1.0430986579179478
fj_maxMAR_fields2024_update_2025-09-30,2025,54,626.8306754,53,1098.6443921354899,1344.0217121917199,76,123,2092.602256,3728.2040307135635,6020.727479,14,,,3,,,199,1836.389852,0.052761391133499445,96,36.47393691,1120.0185982802964,194,295,,,,,,,unknown,700.3435088646962,731.7387370772705,1.0448283275495307
fj_natveg_high_12k_update_2025-09-30,1991,,,,,,,,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,237,417.3351618,0.045139095,51,46.31914813948485,349.9358940826772,270,288,8.123604638861785,331,,,Perennial,Perennial,dry,150.38329294773186,118.08692271376614,0.7852396393182397
fj_natveg_high_12k_update_2025-09-30,1992,68,106.6557788,67,482.2545551,624.5464214,21,192,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,213,549.3601471,0.041679887,62,9.827438425538615,27.07299253266066,160,275,6.476707665232636,331,,,Perennial,Perennial,dry,150.31259279975282,184.41216237434287,1.2268577032665364
fj_natveg_high_12k_update_2025-09-30,1993,39,16.49755068,7,148.2948879596978,826.067728,175,69,2159.507813,3714.4215010468815,6051.317337717843,5,,,2,,,244,2533.29762,0.045497252,74,,,,318,23.577421813888186,331,,,Perennial,Perennial,moderate,493.6033950819191,575.1128886441601,1.16513155
fj_natveg_high_12k_update_2025-09-30,1994,73,196.5405162,72,,,,,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,223,412.581497,0.057413525749598474,44,8.330819811,12.43692224829114,175,267,6.193989759247763,330,,,Perennial,Perennial,dry,135.37289670632686,115.91706499688472,0.8562797119452284
fj_natveg_high_12k_update_2025-09-30,1995,,,,15.17925739499335,987.3894992,114,76,2159.507813,3714.4215010468815,6051.317337717843,16,2,,6,1,,190,1635.355267,0.049912047,139,53.51351213613965,550.2100902,126,329,32.14999644398774,332,,,Perennial,Perennial,wet,675.1241117345909,767.3510660606713,1.1366074070279055
fj_natveg_high_12k_update_2025-09-30,1996,74,2029.322992,3,935.3361136804318,1231.283378,119,89,2159.507813,3714.4215010468815,6051.317337717843,11,,,2,,,208,1912.256506,0.054083045,92,623.5348034,1623.9471908976138,267,300,9.516218553002254,333,,,Perennial,Perennial,wet,661.1415252,667.3447584726653,1.0093826102387053
fj_natveg_high_12k_update_2025-09-30,1997,50,1742.983172,49,,,,201,2159.507813,3714.4215010468815,6051.317337717843,15,7,4,2,2,1,124,1772.357904,0.026329664258711184,38,165.3084701,641.7728750048519,305,162,50.574093979736986,299,,,Perennial,Perennial,wet,710.4041233108983,1228.1634939495996,1.7288237126575787
fj_natveg_high_12k_update_2025-09-30,1998,58,259.7711531,5,901.0073883,1253.855009,119,101,2159.507813,3714.4215010468815,6051.317337717843,9,2,,2,1,,220,1860.51541,0.050837918,111,510.4655377,1368.327632430208,185,331,35.52278476967711,331,,,Perennial,Perennial,wet,738.6979237514486,741.6775219,1.0040335813609258
fj_natveg_high_12k_update_2025-09-30,1999,55,1489.502955,54,788.5785361099904,1032.008804085985,90,150,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,240,1674.488046,0.049877604,73,50.43900866,227.73147824783905,154,313,16.927747138340486,331,,,Perennial,Perennial,wet,648.3337012045507,519.0534459897282,0.8005961205246149
fj_natveg_high_12k_update_2025-09-30,2000,62,274.1945786,2,673.4542511344625,924.2201438178336,136,101,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,237,1101.704465,0.047285816,73,58.99032034,134.8012490252449,210,310,9.866903996215688,333,,,Perennial,Perennial,moderate,459.79520534582645,419.95172154100305,0.9133451516205876
fj_natveg_high_12k_update_2025-09-30,2001,,,,175.4885187456392,217.9252410887615,74,154,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,228,368.8296577,0.06659597,32,13.022785907492601,649.2625844700475,292,260,6.203769026,330,,,Perennial,Perennial,dry,106.40015649941363,108.48080492320027,1.0195549376264132
fj_natveg_high_12k_update_2025-09-30,2002,68,52.37261133,67,801.9715172,893.7146889,11,186,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,197,1327.141853,0.048720038909988966,93,10.56629400894455,53.72857109949561,152,290,8.151445418857262,331,,,Perennial,Perennial,moderate,309.85302300260963,328.6627221762317,1.0607052304713633
fj_natveg_high_12k_update_2025-09-30,2003,,,,731.5496369156349,1059.041547953415,166,76,2159.507813,3714.4215010468815,6051.317337717843,4,,,3,,,242,1548.736155,0.043803786,89,59.50012884,400.9371666036684,135,331,44.89096912,332,,,Perennial,Perennial,wet,650.7121728653656,624.9167232,0.9603581264039504
fj_natveg_high_12k_update_2025-09-30,2004,67,520.6475246,9,575.884793,915.9691212570725,96,100,2159.507813,3714.4215010468815,6051.317337717843,1,,,1,,,196,1043.476547,0.044311227644183104,96,26.003721891199852,353.30878237316404,188,292,9.035100128146292,332,,,Perennial,Perennial,moderate,424.0776914748622,419.2477627878016,0.9886107456625153
fj_natveg_high_12k_update_2025-09-30,2005,70,1169.322896,10,600.9485725241196,745.8077497,117,114,2159.507813,3714.4215010468815,6051.317337717843,,,,,,,231,1533.120533,0.051567584,79,30.82385856543825,593.9495611710453,134,310,10.179148653902526,332,,,Perennial,Perennial,dry,413.00406037385574,377.75196566844573,0.9146446776491751
