"Date","alf_curtail_07.15_update_2025-09-30","alf_curtail_07.31_update_2025-09-30","alf_curtail_08.15_update_2025-09-30","basecase_0_curtail_update_2025-09-30","basecase_0_mar_0_curt_update_2025-09-30","basecase_0_mar_update_2025-09-30","basecase_update_2025-09-30","curtail_all_07.15","curtail_all_07.31","curtail_all_08.15","eflows25_div_lims_update_2025-09-30","grain_12k","grain_12k_update_2025-09-30","grain_14k","grain_14k_update_2025-09-30","grain_6k","grain_6k_update_2025-09-30","irr_eff_0.1","irr_eff_0.1_update_2025-09-30","irr_eff_0.2_update_2025-09-30","irr_eff_minus_0.1_update_2025-09-30","maxMAR_fields2024_update_2025-09-30","natveg_high_12k_update_2025-09-30","natveg_high_4k_update_2025-09-30","natveg_high_8k_update_2025-09-30","natveg_high_all_update_2025-09-30","natveg_low_12k_update_2025-09-30","natveg_low_4k_update_2025-09-30","natveg_low_8k_update_2025-09-30","natveg_low_all_update_2025-09-30","reservoir_etna_update_2025-09-30","reservoir_french_update_2025-09-30","reservoir_shackleford_update_2025-09-30"
1992-03-19,345.320422456072,344.326330936116,343.150295310115,346.84972737006,346.84972737006,346.84972737006,346.84972737006,345.2359942435,344.057048427368,341.854966412806,349.24899929009,359.888695283507,346.84972737006,363.946685656761,346.84972737006,351.387882765593,346.84972737006,342.979497395767,357.075579612364,343.00857068566,350.15082306844,344.162044163452,343.050641734847,340.887005293846,341.243066238939,351.05803396841,347.883163679628,344.661493282696,345.633872822347,358.101425720986,333.006398436241,346.840301950899,332.780752430079
1992-03-20,334.88588669222,333.899512080926,332.765527067384,336.532298147572,336.532298147572,336.532298147572,336.532298147572,334.779721975268,333.620317758879,331.473337251565,339.003736243104,349.584059453028,336.532298147572,353.668086218328,336.532298147572,341.136615407788,336.532298147572,332.619633350325,346.507105617596,332.657008039315,339.900524411564,334.663612746252,332.76808165844,330.595963975132,330.932634552272,340.638212649041,337.524296946535,334.308344746223,335.327679713161,347.662904795086,322.770842835269,336.523481742918,324.72326568774
1992-03-21,324.646807799263,323.670647464849,322.571711440598,326.409169077149,326.409169077149,326.409169077149,326.409169077149,324.518260777312,323.380212942154,321.289282206286,328.896674528589,339.47132859004,326.409169077149,343.58304712239,326.409169077149,331.022760524736,326.409169077149,322.461941684748,336.186586361766,322.504678971282,329.826443489421,325.34531065361,322.623211996292,320.497232271133,320.817757832797,330.397572390031,327.304833225544,324.146385891745,325.161658037067,337.358477419237,312.754213644145,326.40055703978,316.917277413052
1992-03-22,313.72439827916,312.757610228413,311.691630472461,318.568949282307,318.568949282307,318.568949282307,318.568949282307,316.541523636425,312.449068764312,313.38346051312,318.128742151494,331.644470328259,318.568949282307,335.782601288457,318.568949282307,320.259806534692,318.568949282307,311.621356738013,328.189052806007,311.669383049871,322.03379222372,318.169795451604,314.74347574332,309.703471956623,310.007877026886,322.449348572677,316.399259482339,313.305187843157,314.306411781342,329.347100023627,305.008951064373,318.560672407285,310.626034927004
1992-03-23,311.228791708563,310.274343354454,309.238458724817,313.539139335761,313.539139335761,313.539139335761,313.539139335761,311.374276691053,309.959237613175,308.277932487667,315.716313065688,326.640435183635,313.539139335761,330.80784380101,313.539139335761,317.834759812741,313.539139335761,309.195721438283,323.038743821175,309.245918130702,317.055123146447,313.657672360771,309.664564513,307.329643763513,307.621762272632,317.327009294401,313.915224187389,310.882875555472,311.867337288983,324.174028610646,300.064206956328,313.531169011666,306.102034009596
1992-03-24,306.86322448479,305.920940071455,304.920304711049,309.135535272997,309.135535272997,309.135535272997,309.135535272997,306.744895827065,305.582479236903,303.720517519243,311.52706576029,322.34925765142,309.135535272997,326.576926006303,309.135535272997,313.674712504953,309.135535272997,304.922577275252,318.509682769802,304.981745691461,312.738914709227,309.791656439885,305.15231471445,303.11829617997,303.387627736867,312.802979765572,309.577859648878,306.61780390018,307.58185751666,319.598706980754,295.868468945975,309.127511813408,301.346791509776
1992-03-25,305.434926057494,304.504470422585,303.219993428083,307.504300132192,307.504300132192,307.504300132192,307.504300132192,305.272200650884,304.151908245403,301.986538769829,309.902909902221,320.766919427104,307.504300132192,325.307707073262,307.504300132192,312.363643239391,307.504300132192,303.565096199381,317.074869113476,303.322638940396,311.17110699884,308.369133432048,303.453969444761,301.809732457316,302.065522637942,311.07395896648,308.165939215761,304.956351012689,305.900989737142,318.129150886063,294.445181604494,307.496660883098,299.616695738767
1992-03-26,303.657650055185,303.017849659638,302.129465073917,306.167431540636,306.167431540636,306.167431540636,306.167431540636,303.45345852655,302.36957210913,300.887398378294,308.558324402001,319.456949657534,306.167431540636,323.729452107291,306.167431540636,310.978135234123,306.167431540636,301.863329821349,315.306147925696,302.258396306362,310.179034627654,307.188985936283,302.064325045655,300.161130184675,300.402205920817,309.974512024018,306.410322058264,303.894740629279,304.824791616965,316.313527406491,293.299318764377,306.16020102611,298.292571491071
1992-03-27,307.181322163114,305.711896863485,304.817405783303,309.327996119502,309.327996119502,309.327996119502,309.327996119502,306.955140714667,305.891588842055,303.564429962033,311.719555218215,322.82990498049,309.327996119502,327.057062417162,309.327996119502,313.707027059978,309.327996119502,304.929603422493,318.849214488925,304.973440205019,312.976336358322,310.204936137292,305.197937667042,303.256603783428,303.488842678188,313.209543954011,309.651407347224,306.616986431042,307.534162279804,319.8305330536,296.453801372857,309.320818740471,300.250205709297
1992-03-28,308.415214167357,307.6284777816,306.767580595644,311.323233918076,311.323233918076,311.323233918076,311.323233918076,308.461658676433,307.121364889188,305.502702423725,313.69468736334,324.892788350233,311.323233918076,329.195332790811,311.323233918076,315.831604825566,311.323233918076,306.901927561129,320.436710943501,306.961525148635,315.122752811932,312.093289846072,307.107394341619,305.276337044722,305.496518269696,314.80994415893,311.313628655704,308.608803121273,309.509858478633,321.374630071639,298.718910257958,311.316796348614,301.370649346568
1992-03-29,311.254595121904,310.413492951124,309.296907768184,313.922479225989,313.922479225989,313.922479225989,313.922479225989,310.940507129701,309.95491728878,308.022882116611,316.271068059463,327.513005828881,313.922479225989,331.853766951661,313.922479225989,318.438076560659,313.922479225989,309.452280039898,322.977127084898,309.526387704604,317.777794475859,314.537551180112,309.650410034875,307.880258276104,308.085622872953,316.848050039101,314.115017732062,311.178337513365,312.062254630248,323.881807917885,301.500884442289,313.916094792021,303.148031619865
1992-03-30,318.134309116324,317.289969767758,316.572203253174,321.314370334132,321.314370334132,321.314370334132,321.314370334132,317.782825998404,319.411886671301,315.279784545996,323.659431788275,334.617683242733,321.314370334132,341.550205743468,321.314370334132,325.86120725191,321.314370334132,316.753632353662,332.54792495754,316.834639457892,325.26036743548,321.587785149373,316.94522668288,315.21627945601,315.407183023808,324.535656520569,323.184788770024,321.058371698876,321.929385065415,332.825533389459,308.881200187437,321.307981812818,307.148394506236
1992-03-31,335.653056954159,334.796962399388,334.041956078223,338.946255900666,338.946255900666,338.946255900666,338.946255900666,333.385499748989,332.588442815365,332.730298234882,341.273386169267,350.540118221339,338.946255900666,355.166098413713,338.946255900666,343.474041700183,338.946255900666,334.234825659297,345.979788975438,332.399991654982,343.020983954521,338.007470255241,332.518344836781,332.82364503575,333.20450799449,342.127821261688,337.074431417856,334.289927166544,335.153150052198,347.104626509326,326.684656176655,338.93979380713,319.991092166994
1992-04-01,333.023029845854,332.16540253645,331.364409488926,335.768246530394,335.768246530394,335.768246530394,335.768246530394,332.119955339723,331.237317562041,330.200153593204,338.90451592648,349.996652476359,335.768246530394,357.325136590813,335.768246530394,339.632292350658,335.768246530394,332.87177353125,357.709322561599,333.959518403001,340.729413593422,335.168117912114,334.657510339137,329.76296292351,331.035149269522,347.932081032846,339.138263051799,333.716039307594,336.353170222707,358.675464811727,323.866607079264,335.765561144276,334.952101692398
1992-04-02,339.765413112436,338.915576283917,338.122811063267,343.057054780235,343.057054780235,343.057054780235,343.057054780235,340.899189671348,339.862638804364,337.103145021328,347.723704062224,361.392401151438,343.057054780235,368.778721207405,343.057054780235,348.507505733776,343.057054780235,340.623400108261,376.843209572911,344.332024608662,348.346259946305,346.269401941648,345.021890901566,336.458901681016,338.803533963862,363.299250099465,350.665624258096,343.103572861533,347.171197108579,377.852653163279,331.212029154257,343.051230312627,343.090853041746
1992-04-03,355.9333177238,355.083456371207,354.302364609848,359.514956568305,359.514956568305,359.514956568305,359.514956568305,356.502762637985,355.454256284858,353.384628794726,364.564181406878,378.040315465944,359.514956568305,385.620502415334,359.514956568305,365.744173583507,359.514956568305,358.064075556071,398.882226581539,359.385285526289,365.370537051947,363.604063904297,361.550479245999,352.702091112644,356.343253972433,382.67217326142,369.503178706883,359.094086669951,362.417021056353,400.184557102016,347.812019340548,359.53033316279,359.693393731747
1992-04-04,364.323796432158,363.486679423426,362.718667168275,367.984014497553,367.984014497553,367.984014497553,367.984014497553,363.960991366676,363.191368697323,361.887787449066,373.051759099447,386.6408060832,367.984014497553,394.770790076043,367.984014497553,373.667235700793,367.984014497553,364.4455707223,409.999765984883,369.350258842583,374.358381332898,372.355990679367,370.080491761522,361.146906994605,362.738490794871,393.513215990872,379.498500564926,366.795287663184,372.485510489592,411.121251895305,354.756799791007,368.007414551628,368.23972701861
1992-04-05,354.766584896589,353.941885244064,353.19980310997,358.664379930215,358.664379930215,358.664379930215,358.664379930215,354.976698989129,353.860089282115,352.450719352709,364.205954168569,377.771494827258,358.664379930215,386.018965484615,358.664379930215,364.5691393572,358.664379930215,357.049776199023,404.790971170572,360.720850254571,365.557255177757,362.712258210233,363.083258403823,351.547060356144,355.249786816715,386.972645417734,372.964289901681,357.864870589177,363.971389574112,405.93064985666,347.312341329946,358.673143199375,358.982910867183
1992-04-06,337.911266399735,337.104269041393,336.386584273723,341.788469385775,341.788469385775,341.788469385775,341.788469385775,337.87074854191,336.846382052428,335.702284945649,347.723372987224,360.537688119511,341.788469385775,368.727142992143,341.788469385775,347.353623521415,341.788469385775,340.209809772581,389.089379566943,343.99900811857,349.041210897248,345.601018737691,344.29199723232,333.797581854109,335.581708247794,367.935526315632,354.656864188887,341.040382940863,347.065003780207,390.221394479862,330.938434495806,341.791306003684,342.147571316062
1992-04-07,319.246271511288,318.454605786629,317.760267937541,323.139599076075,323.139599076075,323.139599076075,323.139599076075,319.37216175854,318.42783367236,317.136081202529,329.552489144549,341.939039026304,323.139599076075,350.152711422149,323.139599076075,328.790199173364,323.139599076075,321.721519013004,370.893693710621,325.462617474913,330.741780032623,326.755825039809,324.551237482339,314.835338837702,318.588184331124,348.748172735349,336.139017832625,322.393249753081,328.631945322939,371.999320719766,312.688971432241,323.139545940581,323.527385998414
1992-04-08,303.779297637611,303.001246861445,302.328571944514,307.710097987684,307.710097987684,307.710097987684,307.710097987684,303.982132167477,303.073744111949,301.756188228777,314.543502355436,326.535823658045,307.710097987684,334.794460943826,307.710097987684,313.353316338657,307.710097987684,306.387408398326,356.149562834875,310.155303498578,315.635563464236,311.120092837283,309.598222805105,300.003358641041,303.843186938091,333.055573292238,320.925635147593,306.955447265594,313.353214155014,357.225225512766,297.591105311099,307.708998491693,308.117630877051
1992-04-09,307.433131269038,306.656813527445,306.002940400687,311.507319793262,311.507319793262,311.507319793262,311.507319793262,306.147252314964,306.932840156582,305.463590612818,318.537836406915,330.864911321534,311.507319793262,339.487011735453,311.507319793262,317.366758731236,311.507319793262,308.955614403069,361.150789973011,312.922407919288,318.37653748395,314.757474902308,312.41943550806,303.796337781793,306.473651392385,338.514505488085,325.895745322991,309.403816382052,317.574702443215,362.221085966011,301.532737127251,311.505631719492,311.930155704893
1992-04-10,515.384617379291,514.548019463461,513.851372264058,520.840651647044,520.840651647044,520.840651647044,520.840651647044,515.30156251487,514.461858216316,513.147081728214,524.965355676651,545.817440195668,520.840651647044,557.290169939473,520.840651647044,528.036750721944,520.840651647044,520.86206933846,599.404994598982,527.133978679394,529.567461682849,523.977198982636,529.966631862935,512.994214999408,519.754071668815,571.186981791645,544.597776241772,521.161426536795,531.492764996667,600.648487778251,503.854910036568,520.839261949509,521.289074342694
1992-04-11,596.164914797062,595.903978648213,595.141566056657,602.401918205804,602.401918205804,602.401918205804,602.401918205804,596.496807267091,595.522016193483,594.100559982871,603.825050228148,629.210573345773,602.401918205804,642.875346583124,602.401918205804,610.16529998902,602.401918205804,602.933804500444,692.426647117563,608.862049815763,611.556673335352,605.467550093675,613.698442476912,594.754249179073,602.497848209149,660.727973340992,630.408492620598,603.677006567257,615.445578392103,693.60911622568,585.538469978373,602.501772061011,602.816293311856
1992-04-12,606.262824944578,605.378609451461,604.374961717281,611.539710850739,611.539710850739,611.539710850739,611.539710850739,606.911650199409,604.620692940164,603.891265228326,613.088120018482,639.340732650783,611.539710850739,651.636490322725,611.539710850739,619.51608421786,611.539710850739,612.617503035735,702.039961560072,618.70732112618,621.038661360842,614.178092493634,624.546421432,604.416448276035,611.632534471359,670.464235141857,639.944474482652,612.401241575277,624.840260713654,703.171747581633,596.174152198322,611.384759575631,611.946687861092
1992-04-13,702.061052263833,700.738959426945,699.467304435873,707.148448823805,707.148448823805,707.148448823805,707.148448823805,702.773762731798,701.272398912947,699.081581623107,706.508493109122,737.47279348557,707.148448823805,751.216861229307,707.148448823805,717.029361788639,707.148448823805,708.817107701747,807.58765280677,717.211412165671,717.8412721365,709.767252080845,723.6453030163,699.328579923154,709.425917842273,775.19200484314,739.628868337045,708.681775685951,722.627267825292,808.696263578268,692.364069855049,707.082274697084,707.588451587333
1992-04-14,679.924314994448,678.787951145714,677.200753067373,684.657951784951,684.657951784951,684.657951784951,684.657951784951,680.571627931373,679.316853678,676.872171347354,684.89542656954,713.926494181532,684.657951784951,727.180693544322,684.657951784951,694.374716946874,684.657951784951,686.204276406392,781.151600099902,694.81079585854,695.670773391716,687.630473938003,700.265276934931,677.293862802191,686.8351990871,748.477685641697,715.193448725061,686.294279758485,699.950142582232,782.222280303397,671.420837527144,684.632242380561,685.113200347903
1992-04-15,625.801849660684,624.799101142556,623.848711522717,631.073176776706,631.073176776706,631.073176776706,631.073176776706,626.409637964786,625.326532230393,623.53921770707,631.871680630704,658.266614639931,631.073176776706,670.895286618324,631.073176776706,639.643277978756,631.073176776706,632.368170511668,721.619614492336,639.966546149378,641.555256545625,633.418740974369,644.33800323829,623.761610186063,632.598982922783,689.602168625402,659.463716445618,632.505505326852,644.857300508205,722.653835572277,619.121696232232,631.051799958747,631.524501487796
1992-04-16,614.840651229983,613.913763847862,613.071975003006,620.287856831046,620.287856831046,620.287856831046,620.287856831046,615.457472568061,614.425254287508,612.783776258404,621.289624386208,647.088991254945,620.287856831046,659.645930316478,620.287856831046,628.6074037423,620.287856831046,621.577210028956,710.27968261,629.104179737462,630.802512745114,622.50802126294,633.166837859495,610.954443821388,621.711356714502,677.953723890385,648.370660242958,621.699748652743,633.927370272033,711.30732306338,609.003717217378,620.271139587174,620.739876390903
1992-04-17,1057.58782214858,1056.63207810588,1055.80831445552,1064.75396097957,1064.75396097957,1064.75396097957,1064.75396097957,1058.2641552399,1057.19584569691,1055.52179152265,1056.04170189442,1098.88472806206,1064.75396097957,1115.43737452322,1064.75396097957,1075.19704747061,1064.75396097957,1068.81903063556,1194.0546894753,1079.93906331977,1075.31811464994,1067.00486225105,1089.95898691152,1058.8073634821,1072.726247001,1158.38818399671,1106.63842283599,1068.53925182308,1086.05066696275,1195.10301189788,1053.20904871088,1064.73985963694,1065.21632152402
1992-04-18,1006.52980337243,1005.64317634536,1004.91162321376,1013.49782855783,1013.49782855783,1013.49782855783,1013.49782855783,1007.17315158404,1006.18883699497,1004.6577172995,1006.41208781656,1045.7737581662,1013.49782855783,1061.47080055408,1013.49782855783,1023.38274712144,1013.49782855783,1017.12690104907,1135.56550837363,1027.55085876228,1024.02315244415,1015.54783678865,1036.5431827741,1007.92440572186,1020.8581163091,1100.30111596402,1052.68198548415,1017.13687417255,1033.67182242688,1136.57148589485,1003.4024934381,1013.48523953311,1013.95185091708
1992-04-19,855.125036372832,854.302171938521,853.648074007751,861.623180297708,861.623180297708,861.623180297708,861.623180297708,855.754405862178,854.835693171437,853.429196646051,857.360201363409,891.039316747155,861.623180297708,905.318131927515,861.623180297708,870.60291528481,861.623180297708,864.346578730955,969.515332158733,873.523201159945,872.277786928202,863.526779805911,880.256898816935,855.633665670496,866.796451990627,935.559503471773,895.909184769505,864.488940981338,879.172321638094,970.481049324909,852.568483390651,861.612267084716,862.07197085447
1992-04-20,749.185123433722,748.401374897664,747.78978536207,755.397643641781,755.397643641781,755.397643641781,755.397643641781,749.810160336637,748.933424686132,747.595799935622,753.373467435722,783.070895015555,755.397643641781,796.449063573123,755.397643641781,763.770489540832,755.397643641781,757.531687699986,854.593722306589,765.925052074401,766.156804575024,757.174903294706,771.082301372216,748.934160408356,758.947380753175,820.907903675911,786.56815060829,757.642740882384,771.153748174877,855.540801176419,747.122853165833,755.388079252866,755.844063538042
1992-04-21,679.738095524811,678.981323470308,678.407337515061,685.809520559651,685.809520559651,685.809520559651,685.809520559651,680.364522125261,679.516765755698,678.233093968297,685.249063718638,712.46297918377,685.809520559651,725.332641064046,685.809520559651,693.797747229273,685.809520559651,687.598592641621,780.196714399804,695.537403301851,696.693304662983,687.487212471569,699.698566455013,679.012346424095,688.347925726969,746.407118062057,715.147384339135,687.652749972014,700.489876580597,781.132675689357,678.169903603929,685.801264121357,686.253978529982
1992-04-22,618.158554093841,617.42798192521,616.892090031794,624.111936585153,624.111936585153,624.111936585153,624.111936585153,618.783223135643,617.965753997643,616.734890716556,624.850152090224,649.855306817937,624.111936585153,662.27380748095,624.111936585153,631.757643685953,624.111936585153,625.600711379279,714.171326188363,633.139820504484,635.10231866408,625.697090990649,636.451060994866,617.229500418503,625.813743836641,680.368772964778,651.841225468337,625.673384385647,637.874438257952,715.094984567389,617.055747353221,624.10433412217,624.553574286958
1992-04-23,564.011564685936,563.456625761605,563.146886705217,570.085891736216,570.085891736216,570.085891736216,570.085891736216,564.570100474475,563.931697951154,562.994837445549,571.986466608609,594.139798501495,570.085891736216,606.14927848131,570.085891736216,576.908489161964,570.085891736216,571.323662631518,655.389981616766,578.264139106966,580.605411591655,571.58786865692,580.376070624989,563.112634748334,571.03145828814,621.593804652458,595.49172896192,571.462673258435,582.769497640682,656.301827566748,563.579368752675,570.081109541759,570.52331947196
1992-04-24,518.351212881093,517.812950327177,517.526304773937,524.331612727416,524.331612727416,524.331612727416,524.331612727416,518.911587975192,518.290474924139,517.389092579123,527.206896926504,547.444285527202,524.331612727416,558.658899390683,524.331612727416,530.900263365444,524.331612727416,525.3512828567,605.633496328689,532.003151852977,534.934677928759,525.75752414483,533.467279952592,517.149001893293,524.650957046176,571.820438626681,548.401460140886,525.441940184105,536.331773559058,606.534102078023,518.294644016743,524.326912279873,524.765811460065
1992-04-25,490.271188864249,489.736032693058,489.453515358965,496.204747728966,496.204747728966,496.204747728966,496.204747728966,490.837858470711,490.222385956711,489.330077519127,499.687084509932,519.02116971314,496.204747728966,530.051853020571,496.204747728966,502.651922453087,496.204747728966,497.111198382637,575.584189158404,503.635950927955,506.932190859655,497.565302488796,504.730705597564,488.848220335733,496.148342358444,541.773134255784,519.695336511249,497.134005771587,507.845957862112,576.476415849074,490.550477195247,496.200169901793,496.63702540914
1992-04-26,478.331030267337,477.79027443255,477.507103123147,484.278731348141,484.278731348141,484.278731348141,484.278731348141,478.908776580619,478.288031390678,477.393842774077,488.03316273169,507.131653329327,484.278731348141,518.181097553475,484.278731348141,490.711682109261,484.278731348141,485.164295665336,563.621672780567,491.700124917473,495.145512093402,485.588521274501,492.651413753364,476.782334985396,484.071502921657,529.606127973077,507.730326852541,485.115860618909,495.850701845298,564.50674661628,478.890833133039,484.274357888252,484.709087975841
1992-04-27,464.953760925821,464.408876871887,464.12627779088,470.902361222676,470.902361222676,470.902361222676,470.902361222676,465.537188649611,464.916116472016,464.026096948018,475.80672644265,494.627890635221,470.902361222676,505.677171365541,470.902361222676,477.309357338665,470.902361222676,471.752365632368,550.782911233708,478.27429790916,482.794779621929,472.156031892713,479.080812960711,463.290006862706,470.549296301974,516.729435858214,495.130429787806,471.644377959238,482.369491302885,551.658461553963,466.724358205272,470.898273876986,471.330183696048
1992-04-28,455.54984120301,455.001932513265,454.718107228552,461.507678901125,461.507678901125,461.507678901125,461.507678901125,456.139359071879,455.517101564033,454.628512611027,465.972981447079,484.614261555833,461.507678901125,495.68348853312,461.507678901125,467.900532801026,461.507678901125,462.337450949651,540.649727292888,468.86351144559,472.881821866886,462.714181601899,469.575036583305,453.798863182871,461.057335153,506.482419339928,485.049196010705,462.176000794897,472.916605178708,541.515999338426,456.979799092656,461.503795922719,461.932599359057
1992-04-29,467.505449966631,466.948426495997,466.660513865594,473.603851483024,473.603851483024,473.603851483024,473.603851483024,468.10960053307,467.477860383223,466.581873334518,477.694467049576,497.166908904392,473.603851483024,507.985581590882,473.603851483024,480.149490364818,473.603851483024,474.578192948607,555.25892262537,481.349535059402,485.036525239067,474.771401779373,482.254555142082,465.774949548398,473.338378380459,520.535940025855,497.869319261218,474.311575389248,485.431158465436,556.121475186331,469.1647896964,473.600009378076,474.027463990336
1992-04-30,532.290696622269,531.709149077495,531.410037119901,538.71559531238,538.71559531238,538.71559531238,538.71559531238,532.921987164089,532.260327643792,531.3404296228,541.391253547967,563.74543760806,538.71559531238,576.265631431841,538.71559531238,545.690241997796,538.71559531238,540.114285007498,629.687893575451,547.542872305245,550.35529312762,539.857763191993,549.360147072476,530.974203448976,539.387023588876,593.131695560514,565.441972183609,539.743154018846,551.808385393872,630.547135386403,534.409086146482,538.711916701259,539.138512970924
1992-05-01,458.058204379506,457.499423350226,457.187191012967,462.827278457141,462.827278457141,462.827278457141,462.827278457141,458.635378464391,458.006295089243,457.120322037479,434.196852469683,479.120705454645,462.827278457141,487.928853669681,462.827278457141,467.388837994095,462.827278457141,475.215859749703,632.040610628072,489.519158130746,458.337124849392,464.007336031301,505.462994451385,466.600511630865,483.685820982349,594.004916093725,522.36396451225,475.672211895992,496.716687776638,633.755701753053,458.999847079568,462.823640719477,463.241939677392
1992-05-02,406.325691817599,405.779851324773,405.452508070498,410.246846031843,410.246846031843,410.246846031843,410.246846031843,406.887370774973,406.276897084751,405.391197885148,381.179037269443,423.437201054956,410.246846031843,430.722036404786,410.246846031843,413.821434205033,410.246846031843,424.003829787961,592.443345672861,439.265733353679,403.297046320877,411.444683559755,457.651186495696,415.99896762138,434.483865884034,551.925283480606,475.059314409777,425.349997090962,448.842384305349,593.069854020224,406.710082155669,410.243371788007,410.657910387886
1992-05-03,366.248143307084,365.72159099857,365.389494161257,369.532861011284,369.532861011284,369.532861011284,369.532861011284,366.793599589414,366.204792918696,365.332757715734,346.665081528514,382.017736080957,369.532861011284,388.377797206388,369.532861011284,372.5648785682,369.532861011284,384.002575672095,547.262643884739,398.645389422878,362.282473810929,370.744579165159,415.018495137263,376.551037928299,394.444390998622,506.54699940183,432.825016635748,385.790049601901,408.003955957913,547.941470256934,366.523552747022,369.52951756251,369.940320328429
1992-05-04,340.961983563183,340.447129238034,340.110000878177,343.80207571588,343.80207571588,343.80207571588,343.80207571588,341.500286990556,340.92698362204,340.058373614766,324.676898838233,354.420333581152,343.80207571588,360.163258642887,343.80207571588,346.492366649038,343.80207571588,357.716066681987,518.968483827196,372.154791087777,336.083814141736,345.015253052166,386.869157912209,350.533218781814,368.154558996468,477.534038731244,404.944733028084,359.875689349521,382.710745542697,519.583343239343,341.056323589054,343.798883498896,344.2069027824
1992-05-05,323.569943441738,323.064314255811,322.723760700266,326.062533551217,326.062533551217,326.062533551217,326.062533551217,324.10625633176,323.543453354322,322.676833884399,308.457853357595,335.698606334528,326.062533551217,340.964435970597,326.062533551217,328.50015294851,326.062533551217,340.215483008399,500.831091695106,354.664274546623,317.814220900649,327.270372814032,368.825239288703,333.215748195138,350.772455212395,457.415714510495,387.057049106232,342.691315000548,364.826306973323,501.390812813895,323.493816628262,326.059341334233,326.463939509395
1992-05-06,315.125540381692,314.625429112447,314.282063463067,317.359197141709,317.359197141709,317.359197141709,317.359197141709,315.663410550422,315.106714067444,314.239477408323,299.777684023459,326.249378384744,317.359197141709,331.145147916732,317.359197141709,319.585316836274,317.359197141709,332.095202374224,496.341592062667,347.666199195712,306.375146361256,318.56289592334,362.019502163926,325.177471977541,343.877920502503,452.673167306388,380.484163978069,334.804397281198,358.025605458437,496.865875894323,314.917952268789,317.356184767936,317.758710658833
1992-05-07,314.625224745162,314.109859501802,313.77735392992,316.562087072591,316.562087072591,316.562087072591,316.562087072591,315.169377164218,314.616052741434,313.740645478278,295.805781325127,324.770294687249,316.562087072591,329.174258436434,316.562087072591,318.600344184552,316.562087072591,332.643393090821,504.696780628337,348.381357983745,305.620773578672,317.7650950928,364.206003216718,325.827257758609,344.901776073774,459.341140444683,382.23038024048,335.675128620885,359.404549186526,505.155666928954,314.27041452785,316.558894855607,316.95955691687
1992-05-08,315.725587253059,315.212318818037,314.8775897301,317.426895848373,317.426895848373,317.426895848373,317.426895848373,316.273316099593,315.724692124352,314.846885589277,293.473717630278,324.677487416012,317.426895848373,328.874938024209,317.426895848373,318.841166505261,317.426895848373,334.23599872751,516.677199580296,350.751560701228,304.995438299522,318.620703253434,368.758946628957,327.606479337466,347.360723240878,470.150698350285,388.991589821309,337.635906007946,362.157376508741,517.080293612244,315.247547650539,317.423879387254,317.821475939248
1992-05-09,306.185338202104,305.686224245206,305.344624329165,307.676275202099,307.676275202099,307.676275202099,307.676275202099,306.727679927018,306.187177507664,305.316572875694,283.226464045941,314.30311329337,307.676275202099,318.241781783897,307.676275202099,309.226527762748,307.676275202099,324.746743401383,504.338565652066,341.041224934075,295.337371509053,308.846866483641,357.903802556875,318.33231649093,338.011684308647,457.321174204685,378.117333320781,328.381284761154,353.020904076464,504.685744794974,305.605650399619,307.673516243759,308.066641239568
1992-05-10,286.922266542913,286.440495193778,286.095576353036,288.225132505675,288.225132505675,288.225132505675,288.225132505675,287.458885983862,286.93089901701,286.071203510687,271.473019487493,294.637924477852,288.225132505675,298.34279679491,288.225132505675,289.69732085099,288.225132505675,304.727255286764,474.172646509245,320.317438108921,276.450462361059,289.355414384022,335.969470646059,298.511015594128,317.242581081828,427.944971122629,355.726984426023,308.52994187353,332.1113473897,474.49060113047,286.272174210918,288.22252886647,288.611206830169
1992-05-11,267.784010159058,267.31424743156,266.970656978168,268.928086829109,268.928086829109,268.928086829109,268.928086829109,268.314371873755,267.79729403255,266.94940278058,257.740686513232,275.211563358346,268.928086829109,278.751151590392,268.928086829109,270.408621534323,268.928086829109,284.854323039206,446.35515270607,299.800626294817,258.033471259698,270.034629403688,314.342020736994,278.76607040216,296.567687085817,400.560821796854,333.947689624574,288.774651609621,311.400153676616,446.698571490944,267.076694987403,268.925503626633,269.31038035884
1992-05-12,250.387911303343,249.928084913218,249.587633541315,251.39219666345,251.39219666345,251.39219666345,251.39219666345,250.911013892095,250.404105366967,249.567965233855,245.187810273315,257.664686407472,251.39219666345,261.076115915408,251.39219666345,252.985648380697,251.39219666345,266.814316005525,423.222574532774,281.213626136826,241.35035672411,252.48167865712,294.816794899938,260.79066386711,277.812137053608,376.535865701097,314.385959703161,270.804407392177,292.638497149946,423.567423888639,249.632545295757,251.389666596468,251.771195792555
1992-05-13,235.424114208179,234.974681938143,234.63964629928,236.310912903773,236.310912903773,236.310912903773,236.310912903773,235.928974973116,235.433028709129,234.615073176992,233.783935955004,242.582205055508,236.310912903773,245.8610982921,236.310912903773,238.018785776265,236.310912903773,250.503248024023,402.121701456297,265.175135064699,226.931349673929,237.382868359123,277.175684194181,244.51058614063,260.835497961984,356.030596551222,297.52683588747,254.534421322206,276.442210010111,402.465116153825,234.633417184448,236.308509544507,236.686462313115
