Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,302,253,11.2651269164559,689.9766512375204,NA,NA,NA,0,0.08112143890554749,0.1664000615213111,25,279.594959584018,228,74,162.7365356351248,210.523926605131,154,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,103.27155871972153,dry year
2002,154,284,18.4611115456768,71.62173942179372,74,184.26302483577,75,172.9409495449172,0.05011883959013099,0.16311774438571774,87,1291.89748885561,197,7,781.3143909040427,880.0750119337299,190,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,302.0792735864245,dry year
2003,151,314,83.70233676420719,411.4978403079217,10,71.9572017795474,56,52.61008387023885,0.052657264242113484,0.24675719653288755,72,1503.33956001043,242,169,726.3327123707468,1071.523892956105,73,NA,89,NA,NA,8,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,5,NA,655.048904303145,wet year
2004,195,285,43.7005002015812,374.78789801105904,9,531.312431304824,67,446.74945894478475,0.04567008158548709,0.1548092848987092,89,1024.67344914343,196,96,587.9789096441925,909.531694852422,100,NA,141,NA,NA,1,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,NA,420.1617198798245,mod year
2005,137,306,46.17093689741975,583.9374648462912,33,70.9012196711531,34,24.984299046329753,0.053241765190422424,0.2100775267433182,75,1480.6501727303,231,116,598.727181888518,763.788146874213,115,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,414.95908738064855,mod year
2006,276,160,188.240138899857,1346.3840304193623,35,102.832904850819,36,56.60206994598511,0.04081512582948639,0.11917869047170936,35,3398.87297760912,125,47,1738.614392091976,2392.0721627807097,78,92,92,89,2,41,6,6064.545214574393,2100.64186049265,3727.5631349093783,1,4,1,903.0466226364424,wet year
2007,143,269,11.53578910874215,65.78760237984491,1,382.749293299899,47,192.09364141191304,0.05544876606582636,0.20852129258220836,93,984.283116503987,176,105,385.805454807806,635.5316738920865,71,NA,74,75,NA,3,1,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,1,360.6564049250207,mod year
2008,216,293,49.182438022645,231.37751281495503,5,214.570423362305,18,203.0304911156042,0.06822456879032777,0.23079625611166402,52,1169.71544510741,241,194,189.8766434467252,474.825681730136,47,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,362.3344597958789,mod year
2009,154,286,20.2054439504585,63.162010450348475,44,172.407715448036,45,121.09443375886039,0.05819135837726633,0.13478839210812474,50,807.335463577697,236,92,399.48814615119284,556.386171693215,144,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,251.23002520752232,dry year
2010,161,311,106.5961710320775,860.2963951879682,5,64.5235625225271,60,42.4733606967854,0.04965696510892871,0.26845559538578406,63,2062.45808142396,248,173,172.83530208156276,533.4629473661605,75,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,398.21017296578873,mod year
2011,130,323,85.4121593005937,121.065021219276,38,388.93620628721,39,271.634150829285,0.04946355426272246,0.16613510816252544,58,1390.86896787475,265,158,526.5831271007524,1022.88327347812,107,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,645.6808299592584,wet year
2012,184,297,40.4122955827726,505.75105422623295,NA,NA,NA,6.980164602098,0.05775103443043379,0.14090947975472626,68,1287.35358665204,229,141,197.0479793377627,488.2612979313775,88,NA,183,NA,NA,1,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,NA,361.1895576495128,mod year
2013,172,269,33.6571875915888,55.007154958982014,51,142.908765287564,52,101.7435495648661,0.05502364202223721,0.18595105562541556,48,651.795079335497,221,105,369.4027178808415,465.5932465957495,116,NA,66,NA,NA,1,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,NA,284.2402380424493,dry year
2014,242,247,9.9461931890523,632.9779207417031,NA,NA,NA,0,0.04000436490144821,0.15955946763706405,67,588.352934473593,180,104,63.650192392463275,97.7011524154193,76,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,134.60591247684752,dry year
2015,328,193,35.5217545833913,1014.395524117034,24,174.24745426718,54,164.25126650495315,0.036878936174966376,0.3650451720386988,63,6154.08669660522,130,6,499.60604061959043,860.838736912883,124,130,130,130,1,5,2,6064.545214574393,2100.64186049265,3727.5631349093783,1,1,1,327.51766460565557,mod year
2016,143,291,32.6691402340716,503.4572153882772,70,256.667169691828,71,220.92837684793045,0.05715986785500057,0.13640927432788785,96,1864.3556760303,195,39,1250.939640529148,1692.837571371695,156,NA,110,NA,NA,10,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,5,NA,536.363448829765,wet year
2017,154,313,67.2857948271748,264.8876859392967,17,213.581477810572,18,180.86351137109136,0.0529771174970423,0.262158664232643,96,2195.61705988377,217,148,780.3374171878369,1443.64224126971,69,133,89.5,132,1,31,3,6064.545214574393,2100.64186049265,3727.5631349093783,1,6,1,952.9120327946611,wet year
2018,172,269,11.1257112335811,55.84734728661104,39,119.307511620724,41,51.91434835329139,0.05786587314623454,0.19934203177201532,51,442.275532099425,218,116,253.460547266788,356.6983911774,102,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,215.33774987283104,dry year
2019,182,297,51.9423528022864,161.0870619403818,NA,NA,NA,0,0.05555503047089594,0.17243334301779967,76,1462.21992227952,221,145,203.1960555925305,758.214969278984,76,NA,191,NA,NA,2,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,NA,474.60909785537086,mod year
2020,171,270,10.622708780361648,39.26651641062155,3,171.040371607015,75,118.8756937669396,0.06181307832518312,0.24620444688063076,39,372.756857107914,231,117,162.2847372006693,239.51258391824348,114,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,135.91611782452037,dry year
2021,207,255,10.9145272783066,176.65949832502164,NA,NA,NA,0,0.07084411043193324,0.12954024772302114,37,323.613371489695,218,142,77.82287228475998,249.800915326765,76,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,117.0248458479222,dry year
2022,156,285,29.3955963111512,52.17725174162156,37,120.89094934103,38,109.90789791659779,0.05166883843239161,0.13580218248987716,54,312.185177464529,231,134,220.8382911358206,261.543401711418,97,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,153.92456215164472,dry year
2023,145,298,49.349802566613405,80.5392727734511,NA,NA,NA,0,0.06618734120605038,0.20146962744346134,56,1633.93107227507,242,166,346.54663188535665,656.537667413061,76,NA,NA,NA,NA,NA,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,NA,NA,441.952452565965,mod year
2024,196,292,43.8798794982054,1097.2601307706545,NA,NA,NA,46.485496978049,0.06584068894300014,0.13465919844049615,62,1676.97540021794,230,152,383.14277307731527,871.451938731537,78,NA,120,NA,NA,1,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,1,NA,490.7995490035289,wet year
2025,NA,295,49.913901232636,52.433762112558,51,635.967241885541,54,591.6608315152014,0.05211408526050893,0.13324203203214396,96,1832.41470440123,199,76,1087.005430042472,1310.17801983377,123,NA,90,NA,NA,14,NA,6064.545214574393,2100.64186049265,3727.5631349093783,NA,3,NA,705.0805330770942,wet year
