Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2011,115,337,90.35367644921709,131.3921149706485,38,395.893481753443,39,258.722822547045,0.04834177103555218,0.1661535431308464,72,1390.87693819885,265,158,538.2710474204437,1026.55015391699,107,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,639.4739585312526,wet year
2012,240,295,81.5223386784086,508.356344718422,NA,NA,NA,39.864111405928796,0.058823067423895224,0.13961680032319118,66,1346.3162867519,229,142,203.2131447848604,470.257745933906,87,NA,183,NA,NA,1,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,NA,360.1524307738958,mod year
2013,173,268,10.989308741949,69.89437971998976,6,1445.70949809934,64,1340.9821207832429,0.05832962901631303,0.18609966093234245,47,659.607631887363,221,51,481.9662174277263,587.8446526003136,170,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,282.7363786762104,dry year
2014,198,247,8.29864504286408,208.9793440104226,NA,NA,NA,0,0.04181241769937315,0.15831720932400908,67,576.520681802897,180,104,81.87884350924355,119.354467048011,76,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,137.46101660479877,dry year
2015,328,193,32.483691433465,1019.850601945892,24,105.228592168679,54,96.8431376256433,0.036740937752115066,0.36113927928913625,63,6089.97954059956,130,50,398.713648095901,543.056152067875,80,130,130,130,1,5,2,6025.666791105685,2067.83314537359,3629.2736703920637,1,1,1,323.37527155958014,mod year
2016,143,291,13.8597708949586,489.10939355063226,70,269.601779495117,71,235.60449776563865,0.05717063558596515,0.13441847738432172,96,1863.89830204759,195,39,1250.6648278416822,1689.91834820644,156,NA,140,NA,NA,10,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,4,NA,531.7054832454719,wet year
2017,160,307,69.5960647948051,262.292763408185,17,191.687647408198,18,176.74107847511718,0.052459572047737484,0.2621383891714641,90,2195.86148315603,217,148,799.959635738116,1455.07851188996,69,133,76,132,1,34,3,6025.666791105685,2067.83314537359,3629.2736703920637,1,7,1,948.5011004592609,wet year
2018,172,269,9.82126265056831,55.983819671854505,40,132.565266974265,41,62.09464099686201,0.05853192442423691,0.19928885636894036,51,444.959487646763,218,116,248.61313675659682,355.255942359325,102,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,216.3098605267258,dry year
2019,183,296,61.058678707657194,176.5697116022493,NA,NA,NA,0,0.056698304025004226,0.17194449554235555,75,1471.67620090062,221,145,220.2733823578825,744.3027685702884,76,NA,191,NA,NA,2,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,NA,466.5216849631862,mod year
2020,171,270,9.38234712099335,15.880263789448783,3,191.546482750103,75,129.4545353140508,0.061486067692823713,0.2456730142291377,39,373.933632543485,231,117,164.85751898891252,237.14125718069602,114,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,140.10047167478385,dry year
2021,206,256,10.224489521251,165.55253370244802,NA,NA,NA,0,0.07149227785972362,0.15166223081812236,38,331.400557974208,218,142,69.65024337939518,248.914088019751,76,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,113.95786692768698,dry year
2022,151,290,37.0296867667659,50.82972376123983,34,53.4801307838894,35,43.168739184086846,0.03610958028790921,0.12757346988728022,59,323.793394543265,231,134,227.62387682887658,268.082974972207,97,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,157.3708334663587,dry year
2023,145,298,44.68115457258155,98.93070161486635,NA,NA,NA,0,0.06474957043489044,0.19957177594062073,56,1634.54977379217,242,166,336.8234741147744,600.632097522034,76,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,426.25668282636104,mod year
2024,153,292,32.52639602123415,318.43503148812044,NA,NA,NA,45.773648940025,0.06106864396936762,0.12899834200115923,62,1686.64311723159,230,152,384.74302859019684,872.04918168376,78,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,490.5887044453591,wet year
2025,NA,295,12.9440274564938,33.9161687629949,4,605.545495775983,54,570.5784786107805,0.05285800465152884,0.13345777187473407,96,1833.24034823061,199,119,660.702950610678,1271.130993355345,80,NA,90,NA,NA,15,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,3,NA,700.6080915261253,wet year
