Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2011,117,337,87.54463381805465,130.04772116694141,24,156.838762299394,25,60.85258247593066,0.04829317112810072,0.13218421938200786,72,1399.53025775915,265,201,544.8306568498055,981.1145448149135,64,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,666.3619771910395,wet year
2012,176,305,43.5673651340937,562.7968627697078,6,135.260830583363,55,46.949778574976506,0.04553292831280485,0.13292130367597224,76,1363.33096676986,229,140,221.894513580142,535.292075435892,89,NA,183,NA,NA,1,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,NA,378.2917480279382,mod year
2013,172,269,35.6871294074778,62.39307363760236,51,162.418614530134,52,118.13560012652388,0.05390895382188124,0.19366161053516676,48,669.728104183088,221,105,383.7415230338935,505.4438656735555,116,NA,66,NA,NA,1,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,NA,300.88996128401897,dry year
2014,240,249,10.6057007218437,677.779643837448,NA,NA,NA,0,0.04068945307620962,0.12022700377480831,69,630.773288223431,180,104,70.84461156828488,117.249929538341,76,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,150.64431856465922,dry year
2015,313,208,37.96222102132525,1045.388072139549,24,222.295531240479,54,211.5828681561718,0.030506913923856925,0.36238784374946,78,6221.64847718808,130,6,531.693437320663,906.075353590044,124,130,130,130,1,5,2,6113.53736621844,2133.56624749474,3780.0462885072498,1,1,1,345.8845273292615,mod year
2016,137,297,40.229264038407194,542.7234462160546,70,292.340680880936,71,253.42882088080802,0.046038754843714266,0.13718363909891904,102,1917.62543930622,195,39,1291.5019482384992,1718.9113013198748,156,NA,110,NA,NA,10,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,5,NA,555.0264651983276,wet year
2017,158,309,67.8710373324518,274.8374502422781,17,257.232147137174,18,215.27670647917282,0.04915725323607642,0.2152993862719916,92,2200.11252704091,217,148,816.3703123340831,1465.98375455816,69,133,89.5,132,1,31,3,6113.53736621844,2133.56624749474,3780.0462885072498,1,6,1,971.1125858991842,wet year
2018,172,269,12.5652494527904,73.03178948552258,39,130.702406040553,41,62.31551298325769,0.058171790443768266,0.20027569554188349,60,664.39922723975,209,107,264.1670378460013,363.5108744662375,102,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,229.89352661506211,dry year
2019,176,304,56.7803967510946,185.3893452586746,NA,NA,NA,0,0.048738796437587245,0.1709779626462312,83,1483.4008337593,221,145,229.26817308283398,789.8321413824965,76,NA,191,NA,NA,2,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,NA,490.2895095693566,mod year
2020,168,273,11.9408146158957,51.40105825533746,3,204.774318733193,75,147.7181365063571,0.0578054202796829,0.2371686472484877,42,388.596523336297,231,116,192.6824738329096,251.224182231517,115,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,148.9088913007415,dry year
2021,206,256,12.7775159415709,211.94114260332302,NA,NA,NA,0,0.07116348680428643,0.10647138441833322,38,346.610952809542,218,142,101.73220636310721,276.726971296987,76,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,131.62424618904538,dry year
2022,142,299,41.5330727474522,63.85844265536882,36,176.966728568625,37,164.01071619709896,0.037302974967207934,0.1254352567228917,68,336.421555603447,231,134,251.27772564258657,289.950580964634,97,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,178.16579251972868,dry year
2023,136,307,50.6351583404391,116.7655316608657,NA,NA,NA,0,0.050921349049656554,0.1763290986356252,65,1636.46449088065,242,166,367.846273400207,680.712028255825,76,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,457.32487360975756,mod year
2024,189,300,48.0155621383353,1178.7656336721654,NA,NA,NA,22.974649266852992,0.04949305092374487,0.11975336484985442,70,1693.34460660454,230,152,410.4309973045606,898.153260173686,78,NA,120,NA,NA,1,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,NA,508.97250700886036,wet year
2025,NA,308,41.510269445847655,49.76369127852848,47,125.325952393384,49,76.83351145870505,0.03838847421212445,0.13507287508527274,109,1850.62137704277,199,75,1119.2150833404748,1363.3659544489701,124,NA,90,NA,NA,14,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,3,NA,722.455654626576,wet year
