Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2011,116,337,81.992628673500107,117.95470728579119,38,375.468324579092,39,256.572662084784,0.0483434858649428,0.16615371492688638,72,1390.87182901674,265,158,548.3843586865194,1025.39968872563,107,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,642.2496407911262,wet year
2012,186,295,22.2948022844393,514.8708216766751,NA,NA,NA,0,0.05879491499322559,0.13957081025372425,66,1347.59726089115,229,141,194.6438843498179,487.61296315802997,88,NA,183,NA,NA,1,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,361.4177550650787,mod year
2013,173,268,10.983200816917151,43.42006373517916,51,125.733280915467,52,101.3023120142049,0.0583378335908734,0.18610864749815195,47,659.580451038525,221,105,375.222382857906,489.46457162905654,116,NA,66,NA,NA,1,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,283.3881624660731,dry year
2014,241,248,8.97650373596717,636.7704543617746,NA,NA,NA,0,0.04153327437688007,0.15454416046584232,68,599.557370846306,180,104,57.84094932943937,96.1054199592777,76,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,133.1570859325308,dry year
2015,328,193,15.7873535171003,1019.526826944408,53,105.248240039411,54,96.23412924885199,0.03537598469517788,0.3573352462921789,63,5887.4997923392,130,6,518.6112988620389,884.561078195789,124,130,130,130,1,5,2,5787.024987575276,2068.90423431165,3597.433819695358,1,1,1,325.3481543286289,mod year
2016,143,291,14.92455735033645,503.95934989363906,70,235.545532899246,71,217.93269804223846,0.057167747134856915,0.13443598106823626,96,1862.00565662584,195,39,1246.8422563181362,1653.7376137665851,156,NA,110,NA,NA,10,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,5,NA,528.5032828516115,wet year
2017,167,307,83.11808135291434,297.0315603569097,17,224.436127313826,18,207.8518274258025,0.05246324520907211,0.2621459625769061,90,2195.7828017515,217,148,799.8761230909777,1443.9970228756,69,133,89.5,132,1,32,3,5787.024987575276,2068.90423431165,3597.433819695358,1,6,1,944.8068002466002,wet year
2018,172,269,9.82748686058504,21.33054716181632,40,147.134496240591,41,63.15273217563261,0.05806764345709502,0.1990396191485832,60,594.689832610998,209,100,255.7673160141,367.68387661619,109,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,224.02072522577487,dry year
2019,183,296,45.233831151073446,160.61265149210053,NA,NA,NA,0,0.056705061647771976,0.17192346436713524,75,1472.20510343291,221,145,182.824442646718,777.7713243408145,76,NA,191,NA,NA,2,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,468.1769425365148,mod year
2020,171,270,9.379951732051726,13.053504435772659,3,168.111518655315,75,122.29423321270389,0.06159809699868967,0.24610945329450473,39,372.704567694502,231,117,162.93143458333378,238.3744849912645,114,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,134.1282179441569,dry year
2021,206,256,10.2247801315296,161.9060164198058,NA,NA,NA,0,0.07148629949367365,0.15165659346250152,38,331.860744050754,218,142,49.43667174203208,253.854491366674,76,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,112.66251028457928,dry year
2022,150,291,34.481994741306,49.716613230871,34,53.4777601233892,35,43.165087140712856,0.03616691942883834,0.1273981398895924,60,325.209684348924,231,134,229.197370037119,269.570233361082,97,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,156.46633742730901,dry year
2023,145,298,36.0976282792449,77.52704818803886,NA,NA,NA,0,0.06466652849595327,0.1994946341130398,56,1635.39401504444,242,166,347.2969949818182,644.971214832585,76,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,434.91822814186565,mod year
2024,152,292,29.182090130423,303.28886111561366,NA,NA,NA,46.749935982154994,0.06107352402865175,0.12900126764296674,62,1686.69224712678,230,152,378.84367917396787,879.332341221857,78,NA,120,NA,NA,1,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,490.23298734431364,wet year
2025,NA,295,15.2887055176116,41.1970479709316,4,622.736585633925,54,592.8687251397141,0.05287446466420088,0.1332645907354637,96,1832.52547146943,199,120,657.957856546508,1239.43117512198,79,NA,118,NA,NA,13,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,2,NA,694.1165617462848,wet year
