Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,255,252,10.4708841203393,566.5626406248925,NA,NA,NA,0,0.08433973578111834,0.17388050824833537,24,279.00203695619,228,74,160.64814641080739,205.619916984232,154,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,105.90145661863025,dry year
2002,154,284,43.517851028405,71.03245044428368,37,110.392283123301,68,99.9091913275894,0.04927962173118901,0.1630469005759756,87,1292.85339639213,197,55,480.6182884787325,610.2483344167119,142,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,309.5446021891146,dry year
2003,154,311,121.245833130564,393.65949718830234,7,72.3385266083502,54,28.618607427395844,0.05090534243768214,0.2468048343075925,69,1503.83698998091,242,169,732.7437345222402,1073.01836959746,73,NA,89,NA,NA,8,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,5,NA,664.1863178842809,wet year
2004,194,285,53.0136869810923,357.6784410299724,9,528.991677295499,67,407.365892684284,0.04661732860055542,0.1540635845715939,89,1026.75533867063,196,96,575.093544181776,910.099754156418,100,NA,141,NA,NA,1,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,NA,425.0202219866117,mod year
2005,122,301,68.8430367489536,166.97287652009356,11,1255.93465081449,70,1202.4789787072095,0.05160589626743099,0.21001047689168115,70,1480.85147450553,231,117,597.6683059393752,759.418242976663,114,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,421.03363275901785,mod year
2006,276,160,207.510723100426,1346.676210238668,5,120.511312585997,36,51.19880739843565,0.04079732606964992,0.11914507195497635,35,3399.93160014283,125,67,568.1367183235686,2096.744474193595,58,92,92,89,2,41,6,6065.2658136195405,2100.58872499868,3720.9234870767077,1,4,1,909.0161376729068,wet year
2007,159,269,31.971034260991196,124.10599660300619,1,441.072585389401,47,233.25276494586052,0.05533328207397935,0.20834756539009494,93,985.169171302665,176,105,385.771822083796,615.1109678371911,71,NA,74,75,NA,3,1,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,1,365.5555335216833,mod year
2008,216,293,57.1558521514866,224.76616576384862,16,271.716678426111,18,238.46052974905712,0.06735070732978003,0.23065575714711642,52,1169.92594341044,241,178,233.1709779760728,506.976742927676,63,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,369.05464472263776,mod year
2009,154,286,45.2993778702312,68.10332282295275,25,230.658906759566,44,161.0301472865866,0.05873976713971385,0.13486421651630284,50,807.488698167615,236,92,398.4719649801898,553.923055433507,144,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,256.85889324835955,dry year
2010,121,309,88.84745890735934,313.75747839403317,4,70.0928448773134,59,24.728897163544445,0.05296760081453933,0.26840720208462054,61,2062.90114969675,248,173,196.85720656502733,529.940391103605,75,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,403.24344977431275,mod year
2011,110,343,103.247627381255,128.832408601267,15,136.072822678138,25,46.213823372071715,0.03481685699383852,0.16608854497659717,78,1391.32094656115,265,200,519.767723403419,959.25732068054,65,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,654.400654799667,wet year
2012,237,297,64.28388465861124,503.6135236621537,NA,NA,NA,42.88035589582749,0.0577113295095337,0.1402214157743863,68,1287.34692427856,229,141,189.4860158191315,467.230923393362,88,NA,183,NA,NA,1,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,NA,365.3982932605801,mod year
2013,215,269,48.0988234137134,70.42309219070114,31,145.19962036316701,52,61.55811556486407,0.05443083781406285,0.18570868731538004,48,652.162000358088,221,52,456.9533784901164,563.627803799102,169,NA,66,NA,NA,1,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,NA,287.789470365531,dry year
2014,228,246,10.8057963213631,595.1608910270797,NA,NA,NA,0,0.04044668969878304,0.15927749164044616,66,583.955073131524,180,61,96.77426585076711,403.032057568775,119,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,135.65202301494136,dry year
2015,313,208,42.02432469491475,1019.6971466393129,24,232.558243166215,54,221.73218505479744,0.03137417854546569,0.36497869855781523,78,6155.26017355282,130,21,429.8145353032726,556.3800611114091,109,130,130,130,1,5,2,6065.2658136195405,2100.58872499868,3720.9234870767077,1,1,1,331.2850133711263,mod year
2016,143,291,56.638954153492094,517.451191622192,65,257.353103958178,71,214.8416228361821,0.05564412719695422,0.13432178841840917,96,1865.57063953666,195,39,1252.362801162909,1695.07457566783,156,NA,110,NA,NA,10,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,5,NA,542.5978162847025,wet year
2017,99,315,81.92662621529794,98.99813954887526,17,215.179335686473,18,158.52771893603324,0.05368884214221975,0.26205107869092326,98,2196.01271494656,217,148,781.6175411591792,1444.13934425252,69,133,89.5,132,1,31,3,6065.2658136195405,2100.58872499868,3720.9234870767077,1,6,1,957.658115626698,wet year
2018,173,268,33.540107413604304,61.57163364326458,2,159.711806633043,45,77.72190830646392,0.05826174970788238,0.1989288245641326,59,582.61724401373,209,160,191.102302719279,322.908737616813,49,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,218.49920695330437,dry year
2019,182,297,62.8506241936472,155.1810068248142,NA,NA,NA,0,0.055812649785104855,0.17238637426053827,76,1462.68943567893,221,145,216.73561912568698,758.0190832367905,76,NA,191,NA,NA,2,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,NA,479.80644376692385,mod year
2020,197,270,33.35392554754825,65.94238852618693,3,221.868840961863,75,158.98769655794854,0.06479525021361773,0.24688243001975527,39,373.041822762075,231,117,160.8023640073632,237.749454219368,114,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,138.564593134094,dry year
2021,206,255,12.1012846251543,185.2575626938758,33,50.2505350236644,52,16.8135484806768,0.0709237184979191,0.11895588196029176,37,324.15530448004,218,116,204.239136402989,265.389029952002,102,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,120.50601188766285,dry year
2022,156,285,42.500155087089,53.84848728228707,9,182.280903329516,37,170.1453287351646,0.05176434657215287,0.13744479698531298,54,301.928596557327,231,135,218.862187428626,260.12906361332546,96,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,155.77566100345243,dry year
2023,145,298,63.12400426645,111.387010225512,NA,NA,NA,0,0.06354019754908684,0.20090710982626028,56,1628.41969534667,242,166,347.25751203992183,657.063954044105,76,NA,NA,NA,NA,NA,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,NA,NA,444.23371194358526,mod year
2024,161,292,54.3800335097653,444.0206836082826,5,107.248349954047,52,43.9366118563824,0.06553510601216705,0.1348188856792044,62,1667.47988307822,230,152,370.06553452870344,868.855575002335,78,NA,120,NA,NA,1,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,1,NA,493.91862730171556,mod year
2025,NA,295,72.4918674692563,73.9471423781066,37,101.790112606967,49,47.2031919640838,0.05208084344675851,0.13319119824681233,96,1833.52687116348,199,111,713.480278652555,1296.4645663092501,88,NA,90,NA,NA,14,NA,6065.2658136195405,2100.58872499868,3720.9234870767077,NA,3,NA,712.7708955213832,wet year
